ar_false_starts,ar_ready_fraction,ar_ready_step,ar_saving_tool100ms,ar_saving_tool300ms,ar_saving_tool500ms,ar_saving_tool50ms,ar_stable_fraction,ar_stable_step,dllm_beats_ar,dllm_false_starts,dllm_lead_fraction,dllm_ready_fraction,dllm_ready_step,dllm_saving_tool100ms,dllm_saving_tool300ms,dllm_saving_tool500ms,dllm_saving_tool50ms,dllm_stable_fraction,dllm_stable_step,final_detected_tool,final_ready,generation_ms,num_history_steps,prompt,request_index,target_args,target_tool
0,1.0,9,0.0,0.0,0.0,0.0,1.0,9,True,0,0.2222222222222222,0.7777777777777778,7,0.16499506481491774,0.13951731530142716,0.11178244513950275,0.08991532483168828,0.7777777777777778,7,calendar_api,True,506.0787340044044,10,Use calendar_api to list events in calendar operations between 2026-08-15 and 2026-08-22 with keyword outage.,19,"{""calendar"": ""operations"", ""end_date"": ""2026-08-22"", ""keyword"": ""outage"", ""start_date"": ""2026-08-15""}",calendar_api
0,1.0,6,0.0,0.0,0.0,0.0,1.0,6,True,0,0.5,0.5,3,0.20354148547338424,0.28301760840397044,0.2195109323062563,0.1133015228726389,0.5,3,crm_api,True,391.3003350025974,7,Use crm_api to fetch contacts at company OpenAI with role researcher in city San Francisco.,20,"{""city"": ""San Francisco"", ""company"": ""OpenAI"", ""role"": ""researcher""}",crm_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.4285714285714286,0.5714285714285714,4,0.18953132735028325,0.2518694242541843,0.1975648237315881,0.10468633355190517,0.5714285714285714,4,crm_api,True,427.61726200114936,8,Use crm_api to fetch contacts at company Google with role engineer in city Mountain View.,21,"{""city"": ""Mountain View"", ""company"": ""Google"", ""role"": ""engineer""}",crm_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.4285714285714286,0.5714285714285714,4,0.18962677413572734,0.2518049067337507,0.19749866905141253,0.10474457500066013,0.5714285714285714,4,crm_api,True,427.3516910034232,8,Use crm_api to fetch contacts at company Microsoft with role program manager in city Redmond.,22,"{""city"": ""Redmond"", ""company"": ""Microsoft"", ""role"": ""program manager""}",crm_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.4285714285714286,0.5714285714285714,4,0.1895811903190943,0.251835717013528,0.1975302598559662,0.10471675907549194,0.5714285714285714,4,crm_api,True,427.4784899898805,8,Use crm_api to fetch contacts at company NVIDIA with role architect in city Santa Clara.,23,"{""city"": ""Santa Clara"", ""company"": ""NVIDIA"", ""role"": ""architect""}",crm_api
0,1.0,9,0.0,0.0,0.0,0.0,1.0,9,True,0,0.33333333333333337,0.6666666666666666,6,0.16605943822384356,0.20867521072893924,0.16703153547328203,0.09054788453068313,0.6666666666666666,6,crm_api,True,502.1940160077065,10,Use crm_api to fetch contacts at company Amazon with role product manager in city Seattle.,24,"{""city"": ""Seattle"", ""company"": ""Amazon"", ""role"": ""product manager""}",crm_api
0,1.0,6,0.0,0.0,0.0,0.0,1.0,6,True,0,0.5,0.5,3,0.20294456121028356,0.28347023462895815,0.21996495461275567,0.11293171976205862,0.5,3,crm_api,True,392.74540496990085,7,Use crm_api to fetch contacts at company Meta with role scientist in city Menlo Park.,25,"{""city"": ""Menlo Park"", ""company"": ""Meta"", ""role"": ""scientist""}",crm_api
0,1.0,6,0.0,0.0,0.0,0.0,1.0,6,True,0,0.5,0.5,3,0.202589763691561,0.28373962926767904,0.22023538209424473,0.11271203401380665,0.5,3,crm_api,True,393.6083550215699,7,Use crm_api to fetch contacts at company Databricks with role platform engineer in city San Francisco.,26,"{""city"": ""San Francisco"", ""company"": ""Databricks"", ""role"": ""platform engineer""}",crm_api
0,1.0,6,0.0,0.0,0.0,0.0,1.0,6,True,0,0.5,0.5,3,0.2031889056101887,0.2832848641498341,0.21977896097129687,0.11308306490571327,0.5,3,crm_api,True,392.15285499813035,7,Use crm_api to fetch contacts at company Snowflake with role database engineer in city San Mateo.,27,"{""city"": ""San Mateo"", ""company"": ""Snowflake"", ""role"": ""database engineer""}",crm_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.4285714285714286,0.5714285714285714,4,0.18889405560481387,0.2523006480343576,0.19800725760183313,0.10429762885455855,0.5714285714285714,4,crm_api,True,429.3972839950584,8,Use crm_api to fetch contacts at company Anthropic with role safety researcher in city San Francisco.,28,"{""city"": ""San Francisco"", ""company"": ""Anthropic"", ""role"": ""safety researcher""}",crm_api
0,1.0,7,0.0,0.0,0.0,0.0,1.0,7,True,0,0.4285714285714286,0.5714285714285714,4,0.18910564818629771,0.2521573808689407,0.19786021439984836,0.10442665967614226,0.5714285714285714,4,crm_api,True,428.804935014341,8,Use crm_api to fetch contacts at company Apple with role systems engineer in city Cupertino.,29,"{""city"": ""Cupertino"", ""company"": ""Apple"", ""role"": ""systems engineer""}",crm_api
