admission_ms,admission_wait_ms,arrival_ms,completion_ms,first_start_ms,latency_ms,policy,refine_wait_ms,refresh_wait_ms,rejected,request_id,service_ms,slo_deadline_ms
4892.9488825975195,75.86981967024349,4817.079062927276,12208.154293277581,5502.609941917793,7391.075230350305,admit_all_memory_gated,0.0,4622.832533787687,False,11,2692.37287689239,49817.079062927274
5323.3808958618965,37.02481435718528,5286.356081504711,12870.06775202298,5502.609941917793,7583.711670518269,admit_all_memory_gated,0.0,4840.862978854197,False,12,2705.823877306902,50286.35608150471
5323.3808958618965,19.095211903646486,5304.28568395825,14228.1910309258,6222.693442988481,8923.90534696755,admit_all_memory_gated,110.4224417504156,6133.282857917381,False,13,2661.1048353961246,50304.28568395825
5502.609941917793,50.52981185042245,5452.08013006737,14228.1910309258,6871.155901319368,8776.11090085843,admit_all_memory_gated,110.4224417504156,5927.1518110324605,False,14,2688.006836225148,50452.08013006737
6222.693442988481,70.95197877272949,6151.741464215752,14876.653489256687,7533.069360064767,8724.912025040936,admit_all_memory_gated,0.0,5972.0098498745865,False,15,2681.950196393635,51151.74146421575
6709.743896345227,33.11626263454036,6676.6276337106865,14876.653489256687,7533.069360064767,8200.025855546,admit_all_memory_gated,0.0,5484.959396517841,False,16,2681.950196393635,51676.62763371068
6871.155901319368,28.5106549641323,6842.645246355236,16907.11290740368,8242.730180636701,10064.467661048444,admit_all_memory_gated,110.4224417504156,7264.429728937771,False,17,2661.1048353961246,51842.645246355234
7479.26535840672,43.41430785030934,7435.851050556411,16907.11290740368,8891.192638967588,9471.261856847268,admit_all_memory_gated,110.4224417504156,6642.869271435907,False,18,2674.5558358106364,52435.85105055641
8568.368629019305,27.358848980829862,8541.009780038476,18230.939824894514,10215.019556458386,9689.930044856039,admit_all_memory_gated,0.0,6994.071999896085,False,19,2668.499195979123,53541.009780038476
8568.368629019305,23.012203277985464,8545.35642574132,18230.939824894514,10215.019556458386,9685.583399153194,admit_all_memory_gated,0.0,6994.071999896085,False,20,2668.499195979123,53545.35642574132
9663.528539463403,25.52820566171613,9638.000333801687,18879.40228322542,11559.691834946694,9241.401949423733,admit_all_memory_gated,110.4224417504156,6444.346466615458,False,21,2661.1048353961246,54638.00033380168
10486.854003182943,50.327042065600835,10436.526961117343,19541.315741970837,12208.154293277581,9104.788780853494,admit_all_memory_gated,110.4224417504156,6229.130459983286,False,22,2714.9088370541717,55436.52696111734
10755.874011473179,42.083659356781936,10713.790352116397,20865.14265946167,12870.06775202298,10151.352307345274,admit_all_memory_gated,0.0,7440.76945200935,False,23,2668.499195979123,55713.7903521164
10863.482014789273,37.034150614696046,10826.447864174577,20865.14265946167,12870.06775202298,10038.694795287094,admit_all_memory_gated,0.0,7333.161448693256,False,24,2668.499195979123,55826.44786417458
12980.490193773396,53.027230639949266,12927.462963133446,21513.605117792576,14228.1910309258,8586.14215465913,admit_all_memory_gated,110.4224417504156,5734.685646043579,False,25,2688.006836225148,57927.46296313345
13209.157200820096,8.114951099261816,13201.042249720835,22175.518576537994,14876.653489256687,8974.47632681716,admit_all_memory_gated,0.0,6247.086497996444,False,26,2719.2748777214138,58201.042249720835
13316.76520413619,50.83452018871867,13265.930683947472,22175.518576537994,14876.653489256687,8909.587892590522,admit_all_memory_gated,0.0,6139.47849468035,False,27,2719.2748777214138,58265.930683947474
13370.569205794238,36.82606518301145,13333.743140611226,22823.9810348689,14876.653489256687,9490.237894257672,admit_all_memory_gated,0.0,6747.58795176772,False,28,2705.823877306902,58333.74314061123
14607.633480966451,20.18784593313285,14587.445635033318,23520.19085502634,16258.650449072775,8932.745219993021,admit_all_memory_gated,110.4224417504156,6127.579096498779,False,29,2674.5558358106364,59587.44563503332
15215.742938053803,11.19765838314197,15204.545279670661,23520.19085502634,16907.11290740368,8315.645575355678,admit_all_memory_gated,110.4224417504156,5492.567638582403,False,30,2701.45783663966,60204.54527967066
16369.07289082319,67.37431821569044,16301.6985726075,24168.653313357245,18230.939824894514,7866.954740749745,admit_all_memory_gated,110.4224417504156,5014.602144972945,False,31,2674.5558358106364,61301.6985726075
17192.398354542755,18.47282830440963,17173.925526238345,24864.863133514686,18879.40228322542,7690.937607276341,admit_all_memory_gated,110.4224417504156,4887.486501410822,False,32,2674.5558358106364,62173.925526238345
17746.703809972074,60.536667713615316,17686.16714225846,25513.32559184559,19541.315741970837,7827.158449587132,admit_all_memory_gated,110.4224417504156,4968.192503897895,False,33,2688.006836225148,62686.16714225846
20149.425199058205,52.44793300639867,20096.977266051807,26175.239050591008,20865.14265946167,6078.2617845392015,admit_all_memory_gated,110.4224417504156,3240.8355739716935,False,34,2674.5558358106364,65096.97726605181
20434.71064619728,20.61692491281792,20414.093721284462,28253.44583056457,22175.518576537994,7839.352109280109,admit_all_memory_gated,0.0,5163.686988802623,False,35,2655.0481955646114,65414.09372128446
20975.565101212087,26.102882936636888,20949.46221827545,28253.44583056457,22175.518576537994,7303.983612289121,admit_all_memory_gated,0.0,4622.832533787816,False,36,2655.0481955646114,65949.46221827545
22175.518576537994,47.082368538875016,22128.43620799912,28949.655650722012,23520.19085502634,6821.219442722893,admit_all_memory_gated,0.0,4119.08887861935,False,37,2655.0481955646114,67128.43620799913
22823.9810348689,53.08069011854968,22770.90034475035,28949.655650722012,23520.19085502634,6178.755305971663,admit_all_memory_gated,0.0,3470.626420288445,False,38,2655.0481955646114,67770.90034475035
24114.849311699196,25.02901005323656,24089.82030164596,32986.7008061028,24864.863133514686,8896.880504456843,admit_all_memory_gated,110.4224417504156,6086.873216842498,False,39,2674.5558358106364,69089.82030164596
24703.45112854054,39.486865995349945,24663.96426254519,34297.076723179125,25513.32559184559,9633.112460633936,admit_all_memory_gated,110.4224417504156,6795.196316662965,False,40,2688.006836225148,69663.9642625452
25513.32559184559,36.47494780184934,25476.85064404374,34993.286543336566,26175.239050591008,9516.435899292825,admit_all_memory_gated,0.0,6811.461755511795,False,41,2668.499195979123,70476.85064404373
25513.32559184559,5.203254297259264,25508.12233754833,35655.20000208198,26175.239050591008,10147.077664533652,admit_all_memory_gated,0.0,7459.9242138427,False,42,2681.950196393635,70508.12233754832
25691.003035668567,10.454717888791492,25680.548317779776,36317.1134608274,26884.89987116296,10636.565143047625,admit_all_memory_gated,0.0,7933.737548266388,False,43,2692.37287689239,70680.54831777977
25960.023043958812,51.72228805924897,25908.300755899563,36317.1134608274,26884.89987116296,10408.812704927837,admit_all_memory_gated,0.0,7664.717539976144,False,44,2692.37287689239,70908.30075589956
26013.82704561686,50.089274744637805,25963.737770872223,36979.02691957282,26884.89987116296,11015.289148700595,admit_all_memory_gated,0.0,8272.826997063512,False,45,2692.37287689239,70963.73777087222
26175.239050591008,34.837362124115316,26140.401688466893,36979.02691957282,27604.983372233666,10838.625231105925,admit_all_memory_gated,0.0,8148.739673417142,False,46,2655.0481955646114,71140.4016884669
26285.661492341424,74.27724753354414,26211.38424480788,38275.95183623463,27604.983372233666,12064.567591426749,admit_all_memory_gated,0.0,9348.693148743048,False,47,2641.5971951500997,71211.38424480788
26460.524497730083,32.01119961000586,26428.513298120077,38275.95183623463,28301.193192391107,11847.438538114551,admit_all_memory_gated,110.4224417504156,9043.900061357948,False,48,2661.1048353961246,71428.51329812007
27102.930316229475,1.2604344197425235,27101.669881809732,38275.95183623463,28949.655650722012,11174.281954424896,admit_all_memory_gated,0.0,8504.522324025973,False,49,2668.499195979123,72101.66988180974
27425.75432617777,21.507091087958543,27404.24723508981,38924.41429456553,28949.655650722012,11520.167059475723,admit_all_memory_gated,0.0,8830.160772408584,False,50,2668.499195979123,72404.2472350898
27715.40581398408,2.9434120593105035,27712.46240192477,39586.32775331095,30307.77892962487,11873.86535138618,admit_all_memory_gated,0.0,9178.549062434424,False,51,2692.37287689239,72712.46240192477
27876.81781895823,7.623072730963031,27869.194746227266,39586.32775331095,30307.77892962487,11717.133007083685,admit_all_memory_gated,0.0,9017.137057460277,False,52,2692.37287689239,72869.19474622727
28092.033825590424,15.786198603167577,28076.247626987257,40248.24121205637,30307.77892962487,12171.99358506911,admit_all_memory_gated,0.0,9463.834509573499,False,53,2692.37287689239,73076.24762698726
29931.150918018528,15.468095467585954,29915.68282255094,40910.154670801785,31676.32488902648,10994.471848250843,admit_all_memory_gated,110.4224417504156,8180.574474807636,False,54,2688.006836225148,74915.68282255094
30633.41737800748,21.584798985957605,30611.832579021524,41558.61712913269,32986.7008061028,10946.784550111166,admit_all_memory_gated,110.4224417504156,8140.221473564099,False,55,2674.5558358106364,75611.83257902152
31245.89287576209,7.805078076387872,31238.0877976857,42207.079587463595,33635.16326443371,10968.991789777894,admit_all_memory_gated,0.0,8292.687515722326,False,56,2668.499195979123,76238.0877976857
31407.304880736236,44.08215947779172,31363.222721258444,42207.079587463595,33635.16326443371,10843.856866205151,admit_all_memory_gated,0.0,8131.275510748179,False,57,2668.499195979123,76363.22272125844
32270.983345699336,37.02431996597079,32233.959025733366,42207.079587463595,34344.82408500566,9973.12056173023,admit_all_memory_gated,110.4224417504156,7151.117964203149,False,58,2674.5558358106364,77233.95902573336
32435.2097891078,82.30929616914,32352.90049293866,42855.5420457945,34993.286543336566,10502.64155285584,admit_all_memory_gated,110.4224417504156,7621.902978711078,False,59,2688.006836225148,77352.90049293866
32717.680797812558,46.67506041099841,32671.00573740156,42855.5420457945,35655.20000208198,10184.53630839294,admit_all_memory_gated,110.4224417504156,7339.431970006321,False,60,2688.006836225148,77671.00573740156
35765.6224438324,55.54579413613101,35710.07664969627,43679.75918794844,38275.95183623463,7969.682538252171,admit_all_memory_gated,110.4224417504156,4966.854783146409,False,61,2836.859519219149,80710.07664969628
36427.535902577816,36.35886590805603,36391.17703666976,43679.75918794844,38924.41429456553,7288.582151278679,admit_all_memory_gated,110.4224417504156,4291.49032398648,False,62,2850.310519633661,81391.17703666976
36979.02691957282,45.13516945808078,36933.89175011474,44164.047970164465,39586.32775331095,7230.156220049728,admit_all_memory_gated,110.4224417504156,4388.461765322383,False,63,2686.136843518798,81933.89175011474
0.0,0.0,0.0,2810.2370650254106,0.0,2810.2370650254106,static_active_cap,72.00447650393471,238.73680913267208,False,0,2499.495779388804,45000.0
701.2235635484103,21.183372031876274,680.040191516534,3472.150523770814,701.2235635484103,2792.11033225428,static_active_cap,0.0,47.747361826534416,False,1,2723.179598395869,45680.040191516535
701.2235635484103,4.2974793367170605,696.9260842116933,4782.526440847104,701.2235635484103,4085.6003566354107,static_active_cap,0.0,1358.1232789028288,False,2,2723.179598395869,45696.92608421169
916.470125531948,5.127998603611104,911.3421269283369,4782.526440847104,1465.5647865370936,3871.1843139187667,static_active_cap,0.0,1197.557119336037,False,3,2668.499195979123,45911.342126928335
1131.3332537513527,51.60033637627339,1079.7329173750793,4782.526440847104,1465.5647865370936,3702.7935234720244,static_active_cap,0.0,982.6939911166323,False,4,2668.499195979123,46079.73291737508
2006.4192415518899,37.624542304755096,1968.7946992471348,6871.155901319368,2161.774606694519,4902.361202072234,static_active_cap,110.4224417504156,2079.7583822064353,False,5,2674.5558358106364,46968.79469924713
2756.433063367363,34.85635825449981,2721.5767051128632,7519.618359650255,2810.2370650254106,4798.041654537392,static_active_cap,110.4224417504156,1978.2070187218533,False,6,2674.5558358106364,47721.576705112864
4244.486424266633,38.05098611951598,4206.435438147117,9491.907735471941,4782.526440847104,5285.4722973248245,static_active_cap,0.0,2568.499434727447,False,7,2678.9218764778784,49206.43543814712
4298.29042592468,31.220051373185925,4267.070374551494,9491.907735471941,4782.526440847104,5224.837360920447,static_active_cap,0.0,2514.6954330693998,False,8,2678.9218764778784,49267.07037455149
4674.91843753101,42.48395671518847,4632.434480815821,9491.907735471941,4782.526440847104,4859.47325465612,static_active_cap,0.0,2138.06742146307,False,9,2678.9218764778784,49632.43448081582
4782.526440847104,129.92517522637718,4652.601265620727,10140.370193802828,5502.609941917793,5487.768928182101,static_active_cap,0.0,2678.9218764778616,False,10,2678.9218764778784,49652.601265620724
4892.9488825975195,75.86981967024349,4817.079062927276,10140.370193802828,5502.609941917793,5323.291130875552,static_active_cap,0.0,2568.499434727446,False,11,2678.9218764778784,49817.079062927274
5323.3808958618965,37.02481435718528,5286.356081504711,10140.370193802828,5502.609941917793,4854.014112298117,static_active_cap,0.0,2138.067421463069,False,12,2678.9218764778784,50286.35608150471
6871.155901319368,1566.8702173611182,5304.28568395825,12228.999654275092,7519.618359650255,6924.713970316842,static_active_cap,110.42244175041651,2572.8654753946885,False,13,2674.5558358106364,50304.28568395825
7519.618359650255,2067.538229582885,5452.08013006737,12877.46211260598,8168.080817981142,7425.381982538609,static_active_cap,110.4224417504156,2572.8654753946885,False,14,2674.5558358106364,50452.08013006737
9491.907735471941,3340.1662712561892,6151.741464215752,14849.751488427664,10140.370193802828,8698.010024211912,static_active_cap,0.0,2678.9218764778616,False,15,2678.9218764778784,51151.74146421575
9491.907735471941,2815.2801017612546,6676.6276337106865,14849.751488427664,10140.370193802828,8173.123854716978,static_active_cap,0.0,2678.9218764778616,False,16,2678.9218764778784,51676.62763371068
9491.907735471941,2649.262489116705,6842.645246355236,14849.751488427664,10140.370193802828,8007.106242072428,static_active_cap,0.0,2678.9218764778616,False,17,2678.9218764778784,51842.645246355234
10140.370193802828,2704.519143246417,7435.851050556411,15498.213946758551,10860.453694873517,8062.36289620214,static_active_cap,0.0,2678.9218764778616,False,18,2678.9218764778784,52435.85105055641
10140.370193802828,1599.3604137643524,8541.009780038476,15498.213946758551,10860.453694873517,6957.204166720076,static_active_cap,0.0,2678.9218764778616,False,19,2678.9218764778784,53541.009780038476
10140.370193802828,1595.013768061508,8545.35642574132,15498.213946758551,10860.453694873517,6952.857521017231,static_active_cap,0.0,2678.9218764778616,False,20,2678.9218764778784,53545.35642574132
12228.999654275092,2590.9993204734055,9638.000333801687,17586.84340723085,12877.46211260598,7948.843073429161,static_active_cap,110.4224417504156,2572.865475394703,False,21,2674.5558358106364,54638.00033380168
12877.46211260598,2440.9351514886366,10436.526961117343,18235.305865561753,13525.924570936866,7798.778904444411,static_active_cap,110.4224417504156,2572.865475394705,False,22,2674.5558358106364,55436.52696111734
14849.751488427664,4135.961136311267,10713.790352116397,20207.595241383493,15498.213946758551,9493.804889267096,static_active_cap,0.0,2678.9218764779125,False,23,2678.9218764778784,55713.7903521164
14849.751488427664,4023.303624253087,10826.447864174577,20207.595241383493,15498.213946758551,9381.147377208916,static_active_cap,0.0,2678.9218764779125,False,24,2678.9218764778784,55826.44786417458
14849.751488427664,1922.2885252942178,12927.462963133446,20207.595241383493,15498.213946758551,7280.1322782500465,static_active_cap,0.0,2678.9218764779125,False,25,2678.9218764778784,57927.46296313345
15498.213946758551,2297.1716970377165,13201.042249720835,20856.057699714398,16218.29744782924,7655.015449993563,static_active_cap,0.0,2678.921876477916,False,26,2678.9218764778784,58201.042249720835
15498.213946758551,2232.283262811079,13265.930683947472,20856.057699714398,16218.29744782924,7590.127015766926,static_active_cap,0.0,2678.921876477916,False,27,2678.9218764778784,58265.930683947474
15498.213946758551,2164.4708061473248,13333.743140611226,20856.057699714398,16218.29744782924,7522.314559103172,static_active_cap,0.0,2678.921876477916,False,28,2678.9218764778784,58333.74314061123
17586.84340723085,2999.39777219753,14587.445635033318,22944.687160186713,18235.305865561753,8357.241525153395,static_active_cap,110.4224417504156,2572.865475394756,False,29,2674.5558358106364,59587.44563503332
18235.305865561753,3030.760585891092,15204.545279670661,23593.14961851762,18883.76832389266,8388.604338846957,static_active_cap,110.4224417504156,2572.865475394756,False,30,2674.5558358106364,60204.54527967066
20207.595241383493,3905.896668775993,16301.6985726075,25565.438994339358,20856.057699714398,9263.740421731858,static_active_cap,0.0,2678.9218764779325,False,31,2678.9218764778784,61301.6985726075
20207.595241383493,3033.669715145148,17173.925526238345,25565.438994339358,20856.057699714398,8391.513468101013,static_active_cap,0.0,2678.9218764779325,False,32,2678.9218764778784,62173.925526238345
20207.595241383493,2521.4280991250344,17686.16714225846,25565.438994339358,20856.057699714398,7879.271852080899,static_active_cap,0.0,2678.9218764779325,False,33,2678.9218764778784,62686.16714225846
20856.057699714398,759.0804336625915,20096.977266051807,26213.901452670263,21576.141200785103,6116.924186618457,static_active_cap,0.0,2678.9218764779325,False,34,2678.9218764778784,65096.97726605181
20856.057699714398,441.9639784299361,20414.093721284462,26213.901452670263,21576.141200785103,5799.807731385801,static_active_cap,0.0,2678.9218764779325,False,35,2678.9218764778784,65414.09372128446
20966.480141464814,17.0179231893635,20949.46221827545,26213.901452670263,21576.141200785103,5264.439234394813,static_active_cap,0.0,2568.499434727517,False,36,2678.9218764778784,65949.46221827545
22944.687160186713,816.2509521875945,22128.43620799912,28302.53091314258,23593.14961851762,6174.09470514346,static_active_cap,110.4224417504156,2572.865475394756,False,37,2674.5558358106364,67128.43620799913
23593.14961851762,822.2492737672692,22770.90034475035,28950.993371473483,24241.612076848523,6180.093026723134,static_active_cap,110.4224417504156,2572.865475394756,False,38,2674.5558358106364,67770.90034475035
25565.438994339358,1475.6186926933988,24089.82030164596,30923.282747295223,26213.901452670263,6833.462445649264,static_active_cap,0.0,2678.9218764779325,False,39,2678.9218764778784,69089.82030164596
25565.438994339358,901.4747317941692,24663.96426254519,30923.282747295223,26213.901452670263,6259.318484750034,static_active_cap,0.0,2678.9218764779325,False,40,2678.9218764778784,69663.9642625452
25565.438994339358,88.58835029561669,25476.85064404374,30923.282747295223,26213.901452670263,5446.432103251482,static_active_cap,0.0,2678.9218764779325,False,41,2678.9218764778784,70476.85064404373
26213.901452670263,705.7791151219317,25508.12233754833,31571.745205626128,26933.98495374097,6063.622868077797,static_active_cap,0.0,2678.9218764779325,False,42,2678.9218764778784,70508.12233754832
26213.901452670263,533.3531348904871,25680.548317779776,31571.745205626128,26933.98495374097,5891.196887846352,static_active_cap,0.0,2678.9218764779325,False,43,2678.9218764778784,70680.54831777977
26213.901452670263,305.60069677069987,25908.300755899563,31571.745205626128,26933.98495374097,5663.444449726565,static_active_cap,0.0,2678.9218764779325,False,44,2678.9218764778784,70908.30075589956
28302.53091314258,2338.793142270355,25963.737770872223,33660.37466609845,28950.993371473483,7696.636895226224,static_active_cap,110.4224417504156,2572.8654753947594,False,45,2674.5558358106364,70963.73777087222
28950.993371473483,2810.5916830065908,26140.401688466893,34308.83712442935,29599.45582980439,8168.435435962459,static_active_cap,110.4224417504156,2572.8654753947594,False,46,2674.5558358106364,71140.4016884669
30923.282747295223,4711.898502487344,26211.38424480788,36281.12650025109,31571.745205626128,10069.742255443212,static_active_cap,0.0,2678.921876477936,False,47,2678.9218764778784,71211.38424480788
30923.282747295223,4494.769449175146,26428.513298120077,36281.12650025109,31571.745205626128,9852.613202131015,static_active_cap,0.0,2678.921876477936,False,48,2678.9218764778784,71428.51329812007
30923.282747295223,3821.612865485491,27101.669881809732,36281.12650025109,31571.745205626128,9179.45661844136,static_active_cap,0.0,2678.921876477936,False,49,2678.9218764778784,72101.66988180974
31571.745205626128,4167.4979705363185,27404.24723508981,36929.588958582,32291.828706696833,9525.341723492187,static_active_cap,0.0,2678.9218764779325,False,50,2678.9218764778784,72404.2472350898
31571.745205626128,3859.282803701357,27712.46240192477,36929.588958582,32291.828706696833,9217.126556657226,static_active_cap,0.0,2678.9218764779325,False,51,2678.9218764778784,72712.46240192477
31571.745205626128,3702.5504593988626,27869.194746227266,36929.588958582,32291.828706696833,9060.394212354731,static_active_cap,0.0,2678.9218764779325,False,52,2678.9218764778784,72869.19474622727
33660.37466609845,5584.12703911119,28076.247626987257,39018.21841905432,34308.83712442935,10941.970792067063,static_active_cap,110.4224417504156,2572.865475394763,False,53,2674.5558358106364,73076.24762698726
34308.83712442935,4393.1543018784105,29915.68282255094,39666.680877385224,34957.29958276026,9750.998054834283,static_active_cap,110.4224417504156,2572.865475394763,False,54,2674.5558358106364,74915.68282255094
36281.12650025109,5669.293921229568,30611.832579021524,41638.970253206964,36929.588958582,11027.13767418544,static_active_cap,0.0,2678.921876477936,False,55,2678.9218764778784,75611.83257902152
36281.12650025109,5043.038702565391,31238.0877976857,41638.970253206964,36929.588958582,10400.882455521263,static_active_cap,0.0,2678.921876477936,False,56,2678.9218764778784,76238.0877976857
36281.12650025109,4917.903778992648,31363.222721258444,41638.970253206964,36929.588958582,10275.74753194852,static_active_cap,0.0,2678.921876477936,False,57,2678.9218764778784,76363.22272125844
36929.588958582,4695.629932848631,32233.959025733366,42287.43271153787,37649.672459652706,10053.473685804503,static_active_cap,0.0,2678.921876477936,False,58,2678.9218764778784,77233.95902573336
36929.588958582,4576.688465643336,32352.90049293866,42287.43271153787,37649.672459652706,9934.532218599208,static_active_cap,0.0,2678.921876477936,False,59,2678.9218764778784,77352.90049293866
36929.588958582,4258.583221180437,32671.00573740156,42287.43271153787,37649.672459652706,9616.42697413631,static_active_cap,0.0,2678.921876477936,False,60,2678.9218764778784,77671.00573740156
39018.21841905432,3308.1417693580515,35710.07664969627,43685.00162937437,39666.680877385224,7974.9249796781005,static_active_cap,110.4224417504156,1781.1609315842506,False,61,2775.1998369853172,80710.07664969628
39666.680877385224,3275.5038407154643,36391.17703666976,43685.00162937437,40315.14333571613,7293.824592704608,static_active_cap,110.4224417504156,1132.6984732533456,False,62,2775.1998369853172,81391.17703666976
41638.970253206964,4705.078503092227,36933.89175011474,45137.86797602245,42287.43271153787,8203.97622590771,static_active_cap,72.00447650393471,1078.188714769727,False,63,2348.704531541798,81933.89175011474
0.0,0.0,0.0,2810.2370650254106,0.0,2810.2370650254106,current_memory_admission,72.00447650393471,238.73680913267208,False,0,2499.495779388804,45000.0
701.2235635484103,21.183372031876274,680.040191516534,3472.150523770814,701.2235635484103,2792.11033225428,current_memory_admission,0.0,47.747361826534416,False,1,2723.179598395869,45680.040191516535
701.2235635484103,4.2974793367170605,696.9260842116933,4782.526440847104,701.2235635484103,4085.6003566354107,current_memory_admission,0.0,1358.1232789028288,False,2,2723.179598395869,45696.92608421169
916.470125531948,5.127998603611104,911.3421269283369,4782.526440847104,1465.5647865370936,3871.1843139187667,current_memory_admission,0.0,1197.557119336037,False,3,2668.499195979123,45911.342126928335
1131.3332537513527,51.60033637627339,1079.7329173750793,4782.526440847104,1465.5647865370936,3702.7935234720244,current_memory_admission,0.0,982.6939911166323,False,4,2668.499195979123,46079.73291737508
2006.4192415518899,37.624542304755096,1968.7946992471348,6871.155901319368,2161.774606694519,4902.361202072234,current_memory_admission,110.4224417504156,2079.7583822064353,False,5,2674.5558358106364,46968.79469924713
2756.433063367363,34.85635825449981,2721.5767051128632,7519.618359650255,2810.2370650254106,4798.041654537392,current_memory_admission,110.4224417504156,1978.2070187218533,False,6,2674.5558358106364,47721.576705112864
4244.486424266633,38.05098611951598,4206.435438147117,9491.907735471941,4782.526440847104,5285.4722973248245,current_memory_admission,0.0,2568.499434727447,False,7,2678.9218764778784,49206.43543814712
4298.29042592468,31.220051373185925,4267.070374551494,9491.907735471941,4782.526440847104,5224.837360920447,current_memory_admission,0.0,2514.6954330693998,False,8,2678.9218764778784,49267.07037455149
4674.91843753101,42.48395671518847,4632.434480815821,9491.907735471941,4782.526440847104,4859.47325465612,current_memory_admission,0.0,2138.06742146307,False,9,2678.9218764778784,49632.43448081582
4782.526440847104,129.92517522637718,4652.601265620727,10140.370193802828,5502.609941917793,5487.768928182101,current_memory_admission,0.0,2678.9218764778616,False,10,2678.9218764778784,49652.601265620724
4892.9488825975195,75.86981967024349,4817.079062927276,10140.370193802828,5502.609941917793,5323.291130875552,current_memory_admission,0.0,2568.499434727446,False,11,2678.9218764778784,49817.079062927274
5323.3808958618965,37.02481435718528,5286.356081504711,10140.370193802828,5502.609941917793,4854.014112298117,current_memory_admission,0.0,2138.067421463069,False,12,2678.9218764778784,50286.35608150471
6871.155901319368,1566.8702173611182,5304.28568395825,12228.999654275092,7519.618359650255,6924.713970316842,current_memory_admission,110.42244175041651,2572.8654753946885,False,13,2674.5558358106364,50304.28568395825
7519.618359650255,2067.538229582885,5452.08013006737,12877.46211260598,8168.080817981142,7425.381982538609,current_memory_admission,110.4224417504156,2572.8654753946885,False,14,2674.5558358106364,50452.08013006737
9491.907735471941,3340.1662712561892,6151.741464215752,14849.751488427664,10140.370193802828,8698.010024211912,current_memory_admission,0.0,2678.9218764778616,False,15,2678.9218764778784,51151.74146421575
9491.907735471941,2815.2801017612546,6676.6276337106865,14849.751488427664,10140.370193802828,8173.123854716978,current_memory_admission,0.0,2678.9218764778616,False,16,2678.9218764778784,51676.62763371068
9491.907735471941,2649.262489116705,6842.645246355236,14849.751488427664,10140.370193802828,8007.106242072428,current_memory_admission,0.0,2678.9218764778616,False,17,2678.9218764778784,51842.645246355234
10140.370193802828,2704.519143246417,7435.851050556411,15498.213946758551,10860.453694873517,8062.36289620214,current_memory_admission,0.0,2678.9218764778616,False,18,2678.9218764778784,52435.85105055641
10140.370193802828,1599.3604137643524,8541.009780038476,15498.213946758551,10860.453694873517,6957.204166720076,current_memory_admission,0.0,2678.9218764778616,False,19,2678.9218764778784,53541.009780038476
10140.370193802828,1595.013768061508,8545.35642574132,15498.213946758551,10860.453694873517,6952.857521017231,current_memory_admission,0.0,2678.9218764778616,False,20,2678.9218764778784,53545.35642574132
12228.999654275092,2590.9993204734055,9638.000333801687,17586.84340723085,12877.46211260598,7948.843073429161,current_memory_admission,110.4224417504156,2572.865475394703,False,21,2674.5558358106364,54638.00033380168
12877.46211260598,2440.9351514886366,10436.526961117343,18235.305865561753,13525.924570936866,7798.778904444411,current_memory_admission,110.4224417504156,2572.865475394705,False,22,2674.5558358106364,55436.52696111734
