base_request_id,field_correct,generation_ms,hard_stage,mode,observed,ready,ready_count,request,request_index,required_count,stage_index,steps
0,"{'city': True, 'date': True, 'priority': True}",489.38747902866453,2,isolated,"{""city"": ""Seoul"", ""date"": ""2026-01-01"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,0,16
0,"{'airport': True, 'sla': True, 'date': True}",1590.9503089496866,2,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-01"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,1,128
0,"{'airport': True, 'sla': True, 'date': True}",570.1376190409064,2,isolated,"{""airport"": ""ICN"", ""date"": ""2026-01-01"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,1,16
0,{'dispatch': True},1498.2690858887509,2,isolated,"{""dispatch"": ""ICN-20260101-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,2,1,2,128
0,{'dispatch': True},516.2822669371963,2,isolated,"{""dispatch"": ""ICN-20260101-S3""}",True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,2,1,2,16
1,"{'city': True, 'date': True, 'priority': True}",1468.862378038466,0,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,0,128
1,"{'city': True, 'date': True, 'priority': True}",491.4711610181257,0,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,0,16
1,"{'airport': True, 'sla': True, 'date': True}",1596.3181180413812,0,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,1,128
1,"{'airport': True, 'sla': True, 'date': True}",572.5430669263005,0,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,1,16
1,{'dispatch': True},1503.6976700648665,0,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,1,2,128
1,{'dispatch': True},519.3785809678957,0,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,1,2,16
1,"{'city': True, 'date': True, 'priority': True}",1471.2529790122062,1,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,0,128
1,"{'city': True, 'date': True, 'priority': True}",492.32657498214394,1,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,0,16
1,"{'airport': True, 'sla': True, 'date': True}",1599.70350691583,1,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,1,128
1,"{'airport': True, 'sla': True, 'date': True}",573.1598510174081,1,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,1,16
1,{'dispatch': True},1505.3305510664359,1,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,1,2,128
1,{'dispatch': True},519.9299099622294,1,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,1,2,16
1,"{'city': True, 'date': True, 'priority': True}",1472.415767959319,2,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,0,128
1,"{'city': True, 'date': True, 'priority': True}",492.94353602454066,2,isolated,"{""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""priority"": ""standard""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,0,16
1,"{'airport': True, 'sla': True, 'date': True}",1603.5224200459197,2,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,1,128
1,"{'airport': True, 'sla': True, 'date': True}",574.8889389215037,2,isolated,"{""airport"": ""NRT"", ""date"": ""2027-06-08"", ""sla"": ""S2""}",True,3,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,1,16
1,{'dispatch': True},1505.797198973596,2,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,1,2,128
1,{'dispatch': True},520.8051450317726,2,isolated,"{""dispatch"": ""NRT-20270608-S2""}",True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,1,2,16
2,"{'city': True, 'date': True, 'priority': True}",1471.1344810202718,0,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,0,128
2,"{'city': True, 'date': True, 'priority': True}",492.68611101433635,0,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,0,16
2,"{'airport': True, 'sla': True, 'date': True}",1601.8434630241245,0,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,1,128
2,"{'airport': True, 'sla': True, 'date': True}",575.0444530276582,0,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,1,16
2,{'dispatch': True},1506.769823958166,0,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,1,2,128
2,{'dispatch': True},521.5359239373356,0,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,1,2,16
2,"{'city': True, 'date': True, 'priority': True}",1472.8721890132874,1,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,0,128
2,"{'city': True, 'date': True, 'priority': True}",492.93791502714157,1,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,0,16
2,"{'airport': True, 'sla': True, 'date': True}",1605.5909420829266,1,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,1,128
2,"{'airport': True, 'sla': True, 'date': True}",575.5343850469217,1,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,1,16
2,{'dispatch': True},1509.3485730467364,1,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,1,2,128
2,{'dispatch': True},521.0761820198968,1,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,1,2,16
2,"{'city': True, 'date': True, 'priority': True}",1473.6144120106474,2,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,0,128
2,"{'city': True, 'date': True, 'priority': True}",493.1976350490004,2,isolated,"{""city"": ""Paris"", ""date"": ""2026-11-15"", ""priority"": ""economy""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,0,16
2,"{'airport': True, 'sla': True, 'date': True}",1604.214087012224,2,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,1,128
2,"{'airport': True, 'sla': True, 'date': True}",575.8793470449746,2,isolated,"{""airport"": ""CDG"", ""date"": ""2026-11-15"", ""sla"": ""S3""}",True,3,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,1,16
2,{'dispatch': True},1509.6924420213327,2,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,1,2,128
2,{'dispatch': True},521.5837700525299,2,isolated,"{""dispatch"": ""CDG-20261115-S3""}",True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,1,2,16
3,"{'city': True, 'date': True, 'priority': True}",1482.1710690157488,0,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,9,3,0,128
3,"{'city': True, 'date': True, 'priority': True}",493.6710079200566,0,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,9,3,0,16
3,"{'airport': True, 'sla': True, 'date': True}",1605.4092419799417,0,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,9,3,1,128
3,"{'airport': True, 'sla': True, 'date': True}",575.9326070547104,0,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,9,3,1,16
3,{'dispatch': True},1509.4935870729387,0,isolated,"{""dispatch"": ""AUS-20270422-S3""}",True,1,Open a economy trip ticket to Austin for 2027-04-22.,9,1,2,128
3,{'dispatch': False},521.3704879861325,0,isolated,"{""dispatch"": ""AUS-270422-S3""}",False,0,Open a economy trip ticket to Austin for 2027-04-22.,9,1,2,16
3,"{'city': True, 'date': True, 'priority': True}",1474.154289928265,1,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,10,3,0,128
3,"{'city': True, 'date': True, 'priority': True}",493.878020090051,1,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,10,3,0,16
3,"{'airport': True, 'sla': True, 'date': True}",1604.4854890787974,1,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,10,3,1,128
3,"{'airport': True, 'sla': True, 'date': True}",576.6078609740362,1,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,10,3,1,16
3,{'dispatch': True},1509.0113619808108,1,isolated,"{""dispatch"": ""AUS-20270422-S3""}",True,1,Open a economy trip ticket to Austin for 2027-04-22.,10,1,2,128
3,{'dispatch': False},522.3671130370349,1,isolated,"{""dispatch"": ""AUS-270422-S3""}",False,0,Open a economy trip ticket to Austin for 2027-04-22.,10,1,2,16
3,"{'city': True, 'date': True, 'priority': True}",1474.090239033103,2,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,11,3,0,128
3,"{'city': True, 'date': True, 'priority': True}",493.5520439175889,2,isolated,"{""city"": ""Austin"", ""date"": ""2027-04-22"", ""priority"": ""economy""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,11,3,0,16
3,"{'airport': True, 'sla': True, 'date': True}",1605.4994930746034,2,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,11,3,1,128
3,"{'airport': True, 'sla': True, 'date': True}",576.2298270128667,2,isolated,"{""airport"": ""AUS"", ""date"": ""2027-04-22"", ""sla"": ""S3""}",True,3,Open a economy trip ticket to Austin for 2027-04-22.,11,3,1,16
3,{'dispatch': True},1509.3663029838353,2,isolated,"{""dispatch"": ""AUS-20270422-S3""}",True,1,Open a economy trip ticket to Austin for 2027-04-22.,11,1,2,128
3,{'dispatch': False},521.193987922743,2,isolated,"{""dispatch"": ""AUS-270422-S3""}",False,0,Open a economy trip ticket to Austin for 2027-04-22.,11,1,2,16
4,"{'city': True, 'date': True, 'priority': True}",1473.9005099982023,0,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,12,3,0,128
4,"{'city': True, 'date': True, 'priority': True}",493.567644036375,0,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,12,3,0,16
4,"{'airport': True, 'sla': True, 'date': True}",1604.045117041096,0,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,12,3,1,128
4,"{'airport': True, 'sla': True, 'date': True}",576.3040770543739,0,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,12,3,1,16
4,{'dispatch': True},1509.5041620079428,0,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,12,1,2,128
4,{'dispatch': True},521.5242520207539,0,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,12,1,2,16
4,"{'city': True, 'date': True, 'priority': True}",1473.8679670263082,1,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,13,3,0,128
4,"{'city': True, 'date': True, 'priority': True}",493.251575040631,1,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,13,3,0,16
4,"{'airport': True, 'sla': True, 'date': True}",1603.6233010236174,1,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,13,3,1,128
4,"{'airport': True, 'sla': True, 'date': True}",576.0393929667771,1,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,13,3,1,16
4,{'dispatch': True},1509.7703089704737,1,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,13,1,2,128
4,{'dispatch': True},521.215345012024,1,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,13,1,2,16
4,"{'city': True, 'date': True, 'priority': True}",1474.199583986774,2,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,128
4,"{'city': True, 'date': True, 'priority': True}",493.63095103763044,2,isolated,"{""city"": ""London"", ""date"": ""2026-09-05"", ""priority"": ""economy""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,0,16
4,"{'airport': True, 'sla': True, 'date': True}",1603.8892220240086,2,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,128
4,"{'airport': True, 'sla': True, 'date': True}",575.9260499617085,2,isolated,"{""airport"": ""LHR"", ""date"": ""2026-09-05"", ""sla"": ""S3""}",True,3,Create a economy travel dispatch for London on 2026-09-05.,14,3,1,16
4,{'dispatch': True},1515.7878400059417,2,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,128
4,{'dispatch': True},521.5198509395123,2,isolated,"{""dispatch"": ""LHR-20260905-S3""}",True,1,Create a economy travel dispatch for London on 2026-09-05.,14,1,2,16
5,"{'city': True, 'date': True, 'priority': True}",1474.7685580514371,0,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,128
5,"{'city': True, 'date': True, 'priority': True}",493.6217940412462,0,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,0,16
5,"{'airport': True, 'sla': True, 'date': True}",1604.505546973087,0,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,128
5,"{'airport': True, 'sla': True, 'date': True}",575.6171860266477,0,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,3,1,16
5,{'dispatch': True},1508.685840992257,0,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,128
5,{'dispatch': True},520.9782370366156,0,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,15,1,2,16
5,"{'city': True, 'date': True, 'priority': True}",1474.780471995473,1,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,128
5,"{'city': True, 'date': True, 'priority': True}",494.059054995887,1,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,0,16
5,"{'airport': True, 'sla': True, 'date': True}",1604.5191660523415,1,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,128
5,"{'airport': True, 'sla': True, 'date': True}",576.9321720581502,1,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,3,1,16
5,{'dispatch': True},1508.590170997195,1,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,128
5,{'dispatch': True},520.7957410020754,1,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,16,1,2,16
5,"{'city': True, 'date': True, 'priority': True}",1474.6740909758955,2,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,128
5,"{'city': True, 'date': True, 'priority': True}",493.3269629254937,2,isolated,"{""city"": ""Amsterdam"", ""date"": ""2027-02-12"", ""priority"": ""economy""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,0,16
5,"{'airport': True, 'sla': True, 'date': True}",1603.768868953921,2,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,128
5,"{'airport': True, 'sla': True, 'date': True}",575.8557299850509,2,isolated,"{""airport"": ""AMS"", ""date"": ""2027-02-12"", ""sla"": ""S3""}",True,3,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,3,1,16
5,{'dispatch': True},1509.1274849837646,2,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,128
5,{'dispatch': True},520.6868159584701,2,isolated,"{""dispatch"": ""AMS-20270212-S3""}",True,1,Set up economy routing for the Amsterdam visit dated 2027-02-12.,17,1,2,16
6,"{'city': True, 'date': True, 'priority': True}",1473.1569570722058,0,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,128
6,"{'city': True, 'date': True, 'priority': True}",492.8878139471635,0,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,0,16
6,"{'airport': True, 'sla': True, 'date': True}",1606.2382210511714,0,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,128
6,"{'airport': True, 'sla': True, 'date': True}",575.7566320244223,0,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,3,1,16
6,{'dispatch': True},1508.6285340366885,0,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,128
6,{'dispatch': True},520.4891030443832,0,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,18,1,2,16
6,"{'city': True, 'date': True, 'priority': True}",1472.6984039880335,1,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,128
6,"{'city': True, 'date': True, 'priority': True}",493.03741205949336,1,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,0,16
6,"{'airport': True, 'sla': True, 'date': True}",1603.9797540288419,1,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,128
6,"{'airport': True, 'sla': True, 'date': True}",575.5306070204824,1,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,3,1,16
6,{'dispatch': True},1508.6530219996348,1,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,128
6,{'dispatch': True},520.9657839732245,1,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,19,1,2,16
6,"{'city': True, 'date': True, 'priority': True}",1475.1873940695077,2,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,128
6,"{'city': True, 'date': True, 'priority': True}",493.2902189902961,2,isolated,"{""city"": ""Madrid"", ""date"": ""2026-07-19"", ""priority"": ""urgent""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,0,16
6,"{'airport': True, 'sla': True, 'date': True}",1603.4276109421626,2,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,128
6,"{'airport': True, 'sla': True, 'date': True}",575.617280905135,2,isolated,"{""airport"": ""MAD"", ""date"": ""2026-07-19"", ""sla"": ""S1""}",True,3,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,3,1,16
6,{'dispatch': True},1508.5731520084664,2,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,128
6,{'dispatch': True},520.7439040532336,2,isolated,"{""dispatch"": ""MAD-20260719-S1""}",True,1,Prepare the 2026-07-19 Madrid itinerary with urgent handling.,20,1,2,16
7,"{'city': True, 'date': True, 'priority': True}",1473.5187370097265,0,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,128
7,"{'city': True, 'date': True, 'priority': True}",492.99049901310354,0,isolated,"{""city"": ""Rome"", ""date"": ""2027-12-02"", ""priority"": ""standard""}",True,3,Open a standard trip ticket to Rome for 2027-12-02.,21,3,0,16
