final_all_ready,final_ready_count,high_steps,low_steps,nfe_schedule,num_stages,prompt,request_index,total_generation_ms,variant
False,2,128,8,"8,8,8",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,953.115227050148,all_low
False,2,128,8,"8,128,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4522.074497072026,low_stage_0
True,3,128,8,"128,8,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4533.220682991669,low_stage_1
True,3,128,8,"128,128,8",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4533.755280892365,low_stage_2
True,3,128,8,"128,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,6300.163040752523,all_high
True,3,128,8,"8,8,8",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,931.3695520395413,all_low
True,3,128,8,"8,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4512.9480209434405,low_stage_0
True,3,128,8,"128,8,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4502.753504784778,low_stage_1
True,3,128,8,"128,128,8",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4515.994107816368,low_stage_2
True,3,128,8,"128,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,6261.978788068518,all_high
True,3,128,8,"8,8,8",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,907.2450520470738,all_low
True,3,128,8,"8,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4475.913605070673,low_stage_0
True,3,128,8,"128,8,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4481.44182912074,low_stage_1
True,3,128,8,"128,128,8",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4473.847193992697,low_stage_2
True,3,128,8,"128,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,6300.270803971216,all_high
False,2,128,8,"8,8,8",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,929.7603921731934,all_low
False,2,128,8,"8,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4502.686219057068,low_stage_0
True,3,128,8,"128,8,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4511.853020987473,low_stage_1
True,3,128,8,"128,128,8",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4515.762760071084,low_stage_2
True,3,128,8,"128,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,6263.2683319970965,all_high
False,2,128,8,"8,8,8",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,906.3201769022271,all_low
True,3,128,8,"8,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4476.5946209663525,low_stage_0
False,2,128,8,"128,8,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4481.193850981072,low_stage_1
True,3,128,8,"128,128,8",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4475.068368948996,low_stage_2
True,3,128,8,"128,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,6273.7051820149645,all_high
True,3,128,8,"8,8,8",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,908.6587809724733,all_low
True,3,128,8,"8,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4490.075416048057,low_stage_0
True,3,128,8,"128,8,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4488.964639022015,low_stage_1
True,3,128,8,"128,128,8",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4477.02908993233,low_stage_2
True,3,128,8,"128,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,6298.2102850219235,all_high
False,2,128,8,"8,8,8",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,930.5192528991029,all_low
True,3,128,8,"8,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4509.224287932739,low_stage_0
True,3,128,8,"128,8,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4515.9022139851,low_stage_1
False,2,128,8,"128,128,8",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4501.813321025111,low_stage_2
True,3,128,8,"128,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,6268.348929937929,all_high
True,3,128,8,"8,8,8",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,910.0962860975415,all_low
True,3,128,8,"8,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4482.662672991864,low_stage_0
True,3,128,8,"128,8,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4481.794483959675,low_stage_1
True,3,128,8,"128,128,8",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4482.33698902186,low_stage_2
True,3,128,8,"128,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,6298.279395094141,all_high
True,3,128,8,"8,8,8",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,932.2134921094403,all_low
True,3,128,8,"8,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4513.523805188015,low_stage_0
True,3,128,8,"128,8,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4512.794308015145,low_stage_1
True,3,128,8,"128,128,8",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4502.4541690945625,low_stage_2
True,3,128,8,"128,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,6267.375594121404,all_high
True,3,128,8,"8,8,8",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,911.9308569934219,all_low
True,3,128,8,"8,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4482.194930082187,low_stage_0
True,3,128,8,"128,8,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4482.412171084434,low_stage_1
True,3,128,8,"128,128,8",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4482.074944069609,low_stage_2
