final_all_ready,final_ready_count,high_steps,low_steps,nfe_schedule,num_stages,prompt,request_index,total_generation_ms,variant
False,2,128,4,"4,4,4",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1245.8787069190294,all_low
False,2,128,4,"4,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1287.1285538421944,low_stage_0
False,2,128,4,"128,4,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1286.7545279441401,low_stage_1
False,2,128,4,"128,128,4",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1287.0570309460163,low_stage_2
True,3,128,4,"128,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,1008.5867658490315,all_high
True,3,128,4,"4,4,4",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,948.8489649957046,all_low
True,3,128,4,"4,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,988.8974848436192,low_stage_0
True,3,128,4,"128,4,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,988.7878559529781,low_stage_1
True,3,128,4,"128,128,4",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,988.3371558971703,low_stage_2
False,2,128,4,"128,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1672.815500991419,all_high
False,2,128,4,"4,4,4",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1610.2332979207858,all_low
False,2,128,4,"4,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1650.8759589632973,low_stage_0
False,2,128,4,"128,4,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1652.5451720226556,low_stage_1
False,2,128,4,"128,128,4",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1652.4431689176708,low_stage_2
True,3,128,4,"128,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1043.905903934501,all_high
True,3,128,4,"4,4,4",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,983.6171800270677,all_low
True,3,128,4,"4,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1023.3591820579022,low_stage_0
True,3,128,4,"128,4,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1023.4603829449043,low_stage_1
True,3,128,4,"128,128,4",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1024.6094228932634,low_stage_2
False,2,128,4,"128,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1109.925328870304,all_high
False,2,128,4,"4,4,4",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1047.1099948044866,all_low
False,2,128,4,"4,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1089.3496928038076,low_stage_0
False,2,128,4,"128,4,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1088.3140969090164,low_stage_1
False,2,128,4,"128,128,4",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1089.2968628322706,low_stage_2
False,2,128,4,"128,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1213.8220639899373,all_high
False,2,128,4,"4,4,4",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1154.9089200561866,all_low
False,2,128,4,"4,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1193.6577949672937,low_stage_0
False,2,128,4,"128,4,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1194.9012230616063,low_stage_1
False,2,128,4,"128,128,4",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1193.9940300071612,low_stage_2
False,2,128,4,"128,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,1011.9382671546191,all_high
False,2,128,4,"4,4,4",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,950.4510229453444,all_low
False,2,128,4,"4,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,991.8595909839496,low_stage_0
False,2,128,4,"128,4,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,991.2507800618187,low_stage_1
False,2,128,4,"128,128,4",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,991.2171862088144,low_stage_2
False,2,128,4,"128,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1053.2629470108077,all_high
False,2,128,4,"4,4,4",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,992.2350611304864,all_low
False,2,128,4,"4,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1032.8120170161128,low_stage_0
False,2,128,4,"128,4,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1032.6757500879467,low_stage_1
False,2,128,4,"128,128,4",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1033.2731880480424,low_stage_2
False,1,128,4,"128,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1145.1567191397771,all_high
False,1,128,4,"4,4,4",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1084.653700934723,all_low
False,1,128,4,"4,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1124.3897310923785,low_stage_0
False,1,128,4,"128,4,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1124.3699040496722,low_stage_1
False,1,128,4,"128,128,4",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1126.2075040722266,low_stage_2
