final_all_ready,final_ready_count,high_steps,low_steps,nfe_schedule,num_stages,prompt,request_index,total_generation_ms,variant
True,3,128,32,"32,32,32",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,1201.3381420401856,all_low
True,3,128,32,"32,128,128",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,1233.0085958819836,low_stage_0
True,3,128,32,"128,32,128",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,1234.6105630276725,low_stage_1
True,3,128,32,"128,128,32",3,"Organize the Austin project stop: find flights from JFK to BOS on 2027-04-24, check weather in Boston on 2027-04-24, and check weather in Austin on 2027-04-22.",3,1232.886774931103,low_stage_2
True,3,128,32,"128,128,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,930.0272832624614,all_high
True,3,128,32,"32,32,32",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,882.5741769978777,all_low
True,3,128,32,"32,128,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,914.1836452763528,low_stage_0
True,3,128,32,"128,32,128",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,913.9703231630847,low_stage_1
True,3,128,32,"128,128,32",3,"Prepare the London partner update: check weather in Toronto on 2026-09-07, fetch CRM contacts at company SAP with role manager in city London, and check weather in London on 2026-09-05.",4,914.474775083363,low_stage_2
False,1,128,32,"128,128,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,962.4414020217955,all_high
False,1,128,32,"32,32,32",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,910.2671080036089,all_low
False,1,128,32,"32,128,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,945.251410943456,low_stage_0
False,1,128,32,"128,32,128",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,944.744423031807,low_stage_1
False,1,128,32,"128,128,32",3,"Prepare for the Amsterdam visit: check weather in Amsterdam on 2027-02-12, find flights from JFK to SIN on 2027-02-14, and find flights from ATL to AMS on 2027-02-11.",5,945.154078071937,low_stage_2
True,3,128,32,"128,128,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1096.670231083408,all_high
True,3,128,32,"32,32,32",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1049.6176918968558,all_low
True,3,128,32,"32,128,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1080.5168580263853,low_stage_0
True,3,128,32,"128,32,128",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1081.6020080819726,low_stage_1
True,3,128,32,"128,128,32",3,"Plan the Madrid trip: find flights from JFK to MAD on 2026-07-18, check weather in Sydney on 2026-07-21, and check weather in Madrid on 2026-07-19.",6,1080.839287955314,low_stage_2
False,2,128,32,"128,128,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,967.5958679290488,all_high
False,2,128,32,"32,32,32",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,918.0805359501392,all_low
False,2,128,32,"32,128,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,950.9165310300887,low_stage_0
False,2,128,32,"128,32,128",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,950.4630549345165,low_stage_1
False,2,128,32,"128,128,32",3,"Set up the Rome customer meeting: check weather in Zurich on 2027-12-04, find flights from BOS to FCO on 2027-12-01, and fetch CRM contacts at company Stripe with role director in city Rome.",7,951.8926858436316,low_stage_2
True,3,128,32,"128,128,128",3,"Organize the Berlin project stop: find flights from MIA to BER on 2026-05-08, fetch CRM contacts at company Toyota with role analyst in city Berlin, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword interview.",8,1329.5196590479463,all_high
True,3,128,32,"32,32,32",3,"Organize the Berlin project stop: find flights from MIA to BER on 2026-05-08, fetch CRM contacts at company Toyota with role analyst in city Berlin, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword interview.",8,1280.6981281610206,all_low
True,3,128,32,"32,128,128",3,"Organize the Berlin project stop: find flights from MIA to BER on 2026-05-08, fetch CRM contacts at company Toyota with role analyst in city Berlin, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword interview.",8,1313.2329741492867,low_stage_0
True,3,128,32,"128,32,128",3,"Organize the Berlin project stop: find flights from MIA to BER on 2026-05-08, fetch CRM contacts at company Toyota with role analyst in city Berlin, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword interview.",8,1313.3876570500433,low_stage_1
True,3,128,32,"128,128,32",3,"Organize the Berlin project stop: find flights from MIA to BER on 2026-05-08, fetch CRM contacts at company Toyota with role analyst in city Berlin, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword interview.",8,1313.1168150575832,low_stage_2
True,3,128,32,"128,128,128",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,997.1001989906654,all_high
True,3,128,32,"32,32,32",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,949.6818389743567,all_low
True,3,128,32,"32,128,128",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,980.6023159762844,low_stage_0
True,3,128,32,"128,32,128",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,980.6546340696514,low_stage_1
True,3,128,32,"128,128,32",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,982.6252869097516,low_stage_2
False,1,128,32,"128,128,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,1469.5251800585538,all_high
False,1,128,32,"32,32,32",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,1418.2934269774705,all_low
False,1,128,32,"32,128,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,1452.2060860181227,low_stage_0
False,1,128,32,"128,32,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,1452.1135999821126,low_stage_1
False,1,128,32,"128,128,32",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,1453.0241010943428,low_stage_2
False,2,128,32,"128,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1301.5311320777982,all_high
False,2,128,32,"32,32,32",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1254.203249933198,all_low
False,2,128,32,"32,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1285.5574479326606,low_stage_0
False,2,128,32,"128,32,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1285.1280870381743,low_stage_1
False,2,128,32,"128,128,32",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,1286.5799791179597,low_stage_2
True,3,128,32,"128,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,1002.2121368674561,all_high
True,3,128,32,"32,32,32",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,955.5536420084536,all_low
True,3,128,32,"32,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,986.9549368740991,low_stage_0
True,3,128,32,"128,32,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,986.3536509219557,low_stage_1
True,3,128,32,"128,128,32",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,986.6693279473111,low_stage_2
False,2,128,32,"128,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1664.6639251848683,all_high
False,2,128,32,"32,32,32",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1616.5420458419248,all_low
False,2,128,32,"32,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1647.1231520408764,low_stage_0
False,2,128,32,"128,32,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1650.21446114406,low_stage_1
False,2,128,32,"128,128,32",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,1648.532283026725,low_stage_2
True,3,128,32,"128,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1038.4455680614337,all_high
True,3,128,32,"32,32,32",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,991.6479300009087,all_low
True,3,128,32,"32,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1022.776440018788,low_stage_0
True,3,128,32,"128,32,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1023.0576010653749,low_stage_1
True,3,128,32,"128,128,32",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,1022.7050250396132,low_stage_2
False,2,128,32,"128,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1104.5681579271331,all_high
False,2,128,32,"32,32,32",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1054.3791650561616,all_low
False,2,128,32,"32,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1088.6586669366807,low_stage_0
False,2,128,32,"128,32,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1087.1486439136788,low_stage_1
False,2,128,32,"128,128,32",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,1087.7081700600684,low_stage_2
False,2,128,32,"128,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1207.1690760785714,all_high
False,2,128,32,"32,32,32",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1161.7691488936543,all_low
False,2,128,32,"32,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1191.6821519844234,low_stage_0
False,2,128,32,"128,32,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1192.4341130070388,low_stage_1
False,2,128,32,"128,128,32",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,1191.9910360593349,low_stage_2
False,2,128,32,"128,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,1006.3199049327523,all_high
False,2,128,32,"32,32,32",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,957.5984529219568,all_low
False,2,128,32,"32,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,989.9968010140583,low_stage_0
False,2,128,32,"128,32,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,990.3856868622825,low_stage_1
False,2,128,32,"128,128,32",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,989.8557749111205,low_stage_2
False,2,128,32,"128,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1048.5223821597174,all_high
False,2,128,32,"32,32,32",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,999.3159651057795,all_low
False,2,128,32,"32,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1032.4475980596617,low_stage_0
False,2,128,32,"128,32,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1031.9328361656517,low_stage_1
False,2,128,32,"128,128,32",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,1031.9802951999009,low_stage_2
False,1,128,32,"128,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1139.6170150255784,all_high
False,1,128,32,"32,32,32",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1092.1205970225856,all_low
False,1,128,32,"32,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1123.741588089615,low_stage_0
False,1,128,32,"128,32,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1123.8753789803013,low_stage_1
False,1,128,32,"128,128,32",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,1123.737660003826,low_stage_2
