final_all_ready,final_ready_count,high_steps,low_steps,nfe_schedule,num_stages,prompt,request_index,total_generation_ms,variant
False,2,128,4,"4,128,128",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,4571.186272893101,low_stage_0
False,2,128,4,"128,4,128",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,4572.137989918701,low_stage_1
True,3,128,4,"128,128,4",3,"Prepare the Dubai partner update: check weather in Dubai on 2027-10-16, find flights from LAX to DXB on 2027-10-15, and fetch CRM contacts at company Airbus with role recruiter in city Dubai.",9,4570.583114866167,low_stage_2
False,1,128,4,"128,128,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,6635.053943027742,all_high
False,0,128,4,"4,4,4",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,668.8640449428931,all_low
False,0,128,4,"4,128,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4645.9603710100055,low_stage_0
False,1,128,4,"128,4,128",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4646.443493082188,low_stage_1
False,1,128,4,"128,128,4",3,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",10,4646.568066906184,low_stage_2
False,2,128,4,"128,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,6631.453751120716,all_high
False,1,128,4,"4,4,4",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,667.7318739239126,all_low
False,1,128,4,"4,128,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4643.358352128416,low_stage_0
False,2,128,4,"128,4,128",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4644.103968050331,low_stage_1
False,2,128,4,"128,128,4",3,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",11,4643.177055986598,low_stage_2
True,3,128,4,"128,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,6560.306399012916,all_high
False,0,128,4,"4,4,4",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,634.0532778995112,all_low
False,2,128,4,"4,128,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4585.274601937272,low_stage_0
False,2,128,4,"128,4,128",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4584.451409056783,low_stage_1
False,2,128,4,"128,128,4",3,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",12,4584.940064931288,low_stage_2
False,2,128,4,"128,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,6640.214087907225,all_high
False,0,128,4,"4,4,4",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,669.7055009426549,all_low
False,1,128,4,"4,128,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4649.800537968986,low_stage_0
False,2,128,4,"128,4,128",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4649.905034922995,low_stage_1
False,1,128,4,"128,128,4",3,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",13,4650.428103865124,low_stage_2
True,3,128,4,"128,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,6561.5323761012405,all_high
False,0,128,4,"4,4,4",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,636.6327198920771,all_low
False,2,128,4,"4,128,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4586.3102519651875,low_stage_0
False,2,128,4,"128,4,128",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4586.385974078439,low_stage_1
False,2,128,4,"128,128,4",3,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",14,4587.0012460509315,low_stage_2
False,2,128,4,"128,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,6620.645561954007,all_high
False,0,128,4,"4,4,4",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,666.1645451094955,all_low
False,1,128,4,"4,128,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4635.268529993482,low_stage_0
False,2,128,4,"128,4,128",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4635.720675927587,low_stage_1
False,1,128,4,"128,128,4",3,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",15,4636.46646309644,low_stage_2
False,2,128,4,"128,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,6645.268548978493,all_high
False,1,128,4,"4,4,4",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,670.8467410644516,all_low
False,2,128,4,"4,128,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4653.923865058459,low_stage_0
False,2,128,4,"128,4,128",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4653.869573958218,low_stage_1
False,1,128,4,"128,128,4",3,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",16,4653.590400004759,low_stage_2
False,2,128,4,"128,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,6613.2524978602305,all_high
False,1,128,4,"4,4,4",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,664.7908329032362,all_low
False,1,128,4,"4,128,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4630.107478937134,low_stage_0
False,2,128,4,"128,4,128",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4630.988548859023,low_stage_1
False,2,128,4,"128,128,4",3,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",17,4630.1998008275405,low_stage_2
False,2,128,4,"128,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,6644.102338817902,all_high
False,0,128,4,"4,4,4",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,670.6936849514022,all_low
False,1,128,4,"4,128,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4652.875756844878,low_stage_0
False,2,128,4,"128,4,128",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4652.597891865298,low_stage_1
False,1,128,4,"128,128,4",3,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",18,4653.42471387703,low_stage_2
False,1,128,4,"128,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,6613.336454029195,all_high
False,0,128,4,"4,4,4",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,665.8970949938521,all_low
False,0,128,4,"4,128,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4631.444875965826,low_stage_0
False,1,128,4,"128,4,128",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4629.969067987986,low_stage_1
False,1,128,4,"128,128,4",3,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",19,4631.15605909843,low_stage_2
