native_generation_ms,native_latency_tool100ms,native_latency_tool300ms,native_latency_tool500ms,native_latency_tool50ms,native_ready_fraction,native_ready_ms,native_saving_tool100ms,native_saving_tool300ms,native_saving_tool500ms,native_saving_tool50ms,no_spec_latency_tool100ms,no_spec_latency_tool300ms,no_spec_latency_tool500ms,no_spec_latency_tool50ms,probe_detected_tool,probe_latency_ms,probe_latency_tool100ms,probe_latency_tool300ms,probe_latency_tool500ms,probe_latency_tool50ms,probe_output_tokens,probe_prompt_tokens,probe_ready,probe_saving_tool100ms,probe_saving_tool300ms,probe_saving_tool500ms,probe_saving_tool50ms,request_index,target_args,target_tool
431.7065399955027,431.7065399955027,546.6894514260015,746.6894514260015,431.7065399955027,0.5714285714285714,246.6894514260015,0.18807366936063233,0.2528569562472933,0.1985787161807346,0.10379763579806663,531.7065399955027,731.7065399955027,931.7065399955027,481.7065399955027,flight_search,731.3242370146327,831.3242370146327,1031.3242370146327,1231.3242370146327,781.3242370146327,29,163,True,0.0,0.0,0.0,0.0,10,"{""date"": ""2026-09-25"", ""destination"": ""TPE"", ""origin"": ""SJC""}",flight_search
432.7441400382668,432.7441400382668,485.46177430211435,685.4617743021143,432.7441400382668,0.42857142857142855,185.46177430211432,0.1877073673542745,0.33747436823341687,0.2651127518485481,0.10357453535538834,532.7441400382668,732.7441400382668,932.7441400382668,482.7441400382668,flight_search,781.6133000305854,881.6133000305854,1081.6133000305854,1281.6133000305854,831.6133000305854,31,163,True,0.0,0.0,0.0,0.0,11,"{""date"": ""2027-06-16"", ""destination"": ""DXB"", ""origin"": ""IAD""}",flight_search
468.41354097705334,468.41354097705334,592.7584631106583,792.7584631106583,468.41354097705334,0.625,292.75846311065834,0.17592825080857277,0.22859445923225927,0.18138436776624664,0.09644809799096887,568.4135409770533,768.4135409770533,968.4135409770533,518.4135409770533,flight_search,756.5330099896528,856.5330099896528,1056.5330099896528,1256.5330099896528,806.5330099896528,30,163,True,0.0,0.0,0.0,0.0,12,"{""date"": ""2026-12-21"", ""destination"": ""ZRH"", ""origin"": ""EWR""}",flight_search
431.59400700824335,431.59400700824335,546.6251468618533,746.6251468618533,431.59400700824335,0.5714285714285714,246.62514686185332,0.18811348262330826,0.2528299280400009,0.19855093394214304,0.10382188995791254,531.5940070082434,731.5940070082434,931.5940070082434,481.59400700824335,flight_search,756.1513489927165,856.1513489927165,1056.1513489927165,1256.1513489927165,806.1513489927165,30,163,True,0.0,0.0,0.0,0.0,13,"{""date"": ""2027-01-27"", ""destination"": ""YYZ"", ""origin"": ""PDX""}",flight_search
467.8926070337184,467.8926070337184,592.432879396074,792.432879396074,467.8926070337184,0.625,292.432879396074,0.1760896316687964,0.22849513855254489,0.1812801610039903,0.09654511248264383,567.8926070337184,767.8926070337184,967.8926070337184,517.8926070337184,flight_search,733.5849960218184,833.5849960218184,1033.5849960218184,1233.5849960218184,783.5849960218184,29,162,True,0.0,0.0,0.0,0.0,14,"{""date"": ""2026-10-11"", ""destination"": ""MEX"", ""origin"": ""SAN""}",flight_search
393.1645430275239,393.1645430275239,496.58227151376195,696.582271513762,393.1645430275239,0.5,196.58227151376195,0.20277207965135263,0.28360116438609606,0.220096367515234,0.11282491071695376,493.1645430275239,693.1645430275239,893.1645430275239,443.1645430275239,weather,606.284907029476,706.284907029476,906.284907029476,1106.284907029476,656.284907029476,24,157,True,0.0,0.0,0.0,0.0,15,"{""date"": ""2026-09-14"", ""location"": ""Tokyo""}",weather
393.611968960613,393.611968960613,496.8059844803065,696.8059844803065,393.611968960613,0.5,196.8059844803065,0.2025882804474284,0.2837407560530176,0.2202365135162832,0.11271111579146628,493.611968960613,693.611968960613,893.611968960613,443.611968960613,weather,585.8166979742236,685.8166979742236,885.8166979742236,1085.8166979742236,635.8166979742236,23,157,True,0.0,0.0,0.0,0.0,16,"{""date"": ""2026-12-03"", ""location"": ""Seattle""}",weather
393.8705369946547,393.8705369946547,496.93526849732734,696.9352684973273,393.8705369946547,0.5,196.93526849732734,0.20248221448586298,0.2838213441808734,0.22031744010654755,0.11264545815214161,493.8705369946547,693.8705369946547,893.8705369946547,443.8705369946547,weather,580.867039039731,680.867039039731,880.867039039731,1080.867039039731,630.867039039731,23,157,True,0.0,0.0,0.0,0.0,17,"{""date"": ""2027-01-08"", ""location"": ""Paris""}",weather
392.5045770010911,392.5045770010911,496.25228850054555,696.2522885005455,392.5045770010911,0.5,196.25228850054555,0.20304379831129662,0.28339493343195093,0.21988939167121563,0.11299318153691484,492.5045770010911,692.5045770010911,892.5045770010911,442.5045770010911,weather,581.0814540018328,681.0814540018328,881.0814540018328,1081.0814540018328,631.0814540018328,23,157,True,0.0,0.0,0.0,0.0,18,"{""date"": ""2027-05-20"", ""location"": ""Austin""}",weather
390.68042201688513,390.68042201688513,495.34021100844257,695.3402110084426,390.68042201688513,0.5,195.34021100844257,0.20379863453479877,0.2828228581288309,0.21931571210031536,0.11346090613956115,490.68042201688513,690.6804220168851,890.6804220168851,440.68042201688513,weather,581.0064320103265,681.0064320103265,881.0064320103265,1081.0064320103265,631.0064320103265,23,157,True,0.0,0.0,0.0,0.0,19,"{""date"": ""2026-11-18"", ""location"": ""London""}",weather
499.01487899478525,499.01487899478525,499.01487899478525,666.3382929982617,499.01487899478525,0.3333333333333333,166.33829299826175,0.1669407614178321,0.375462344803166,0.3330046358581412,0.09107221300003222,599.0148789947852,799.0148789947852,999.0148789947852,549.0148789947852,weather,609.7462949692272,709.7462949692272,909.7462949692272,1109.7462949692272,659.7462949692272,24,157,True,0.0,0.0,0.0,0.0,20,"{""date"": ""2027-02-22"", ""location"": ""Seoul""}",weather
427.5980299571529,427.5980299571529,544.3417314040873,744.3417314040873,427.5980299571529,0.5714285714285714,244.34173140408737,0.18953823616081578,0.2518647536248239,0.1975600342332879,0.10469054908891832,527.5980299571529,727.5980299571529,927.5980299571529,477.5980299571529,weather,606.0830660280772,706.0830660280772,906.0830660280772,1106.0830660280772,656.0830660280772,24,157,True,0.0,0.0,0.0,0.0,21,"{""date"": ""2026-10-05"", ""location"": ""Amsterdam""}",weather
391.5887670009397,391.5887670009397,495.79438350046985,695.7943835004698,391.5887670009397,0.5,195.79438350046985,0.20342206069938298,0.28310810244869666,0.21960167147357465,0.11322751785462333,491.5887670009397,691.5887670009397,891.5887670009397,441.5887670009397,weather,605.7376340031624,705.7376340031624,905.7376340031624,1105.7376340031624,655.7376340031624,24,157,True,0.0,0.0,0.0,0.0,22,"{""date"": ""2027-03-12"", ""location"": ""Madrid""}",weather
463.56008399743587,463.56008399743587,463.56008399743587,615.890020999359,463.56008399743587,0.25,115.89002099935897,0.17744336910925543,0.3928963892787872,0.36081824970969023,0.09735959152201097,563.5600839974359,763.5600839974359,963.5600839974359,513.5600839974359,weather,584.6207489958033,684.6207489958033,884.6207489958033,1084.6207489958033,634.6207489958033,23,157,True,0.0,0.0,0.0,0.0,23,"{""date"": ""2026-08-30"", ""location"": ""Rome""}",weather
501.0246760211885,501.0246760211885,501.0246760211885,667.0082253403962,501.0246760211885,0.3333333333333333,167.00822534039617,0.16638251970285925,0.3745202975395785,0.3336745423783362,0.09074003792541109,601.0246760211885,801.0246760211885,1001.0246760211885,551.0246760211885,weather,581.1057889950462,681.1057889950462,881.1057889950462,1081.1057889950462,631.1057889950462,23,157,True,0.0,0.0,0.0,0.0,24,"{""date"": ""2027-04-09"", ""location"": ""Berlin""}",weather
392.71966298110783,392.71966298110783,496.3598314905539,696.3598314905539,392.71966298110783,0.5,196.35983149055392,0.20295516398710126,0.28346218821842384,0.2199568796713167,0.11293828619067604,492.71966298110783,692.7196629811078,892.7196629811078,442.71966298110783,weather,610.4669059859589,710.4669059859589,910.4669059859589,1110.4669059859589,660.4669059859589,24,157,True,0.0,0.0,0.0,0.0,25,"{""date"": ""2026-09-25"", ""location"": ""Taipei""}",weather
429.1514240321703,429.1514240321703,545.2293851612402,745.2293851612402,429.1514240321703,0.5714285714285714,245.22938516124017,0.18898182157007745,0.2522412119198103,0.1979462487102233,0.10435114557155734,529.1514240321703,729.1514240321703,929.1514240321703,479.1514240321703,weather,605.7897520367987,705.7897520367987,905.7897520367987,1105.7897520367987,655.7897520367987,24,157,True,0.0,0.0,0.0,0.0,26,"{""date"": ""2027-06-16"", ""location"": ""Dubai""}",weather
393.40336399618536,393.40336399618536,496.7016819980927,696.7016819980927,393.40336399618536,0.5,196.70168199809268,0.20267393231792624,0.2836756961553691,0.2201711902205604,0.11276414222340035,493.40336399618536,693.4033639961854,893.4033639961854,443.40336399618536,weather,631.2311349902302,731.2311349902302,931.2311349902302,1131.2311349902302,681.2311349902302,25,157,True,0.0,0.0,0.0,0.0,27,"{""date"": ""2026-12-21"", ""location"": ""Zurich""}",weather
393.21461896179244,393.21461896179244,496.6073094808962,696.6073094808962,393.21461896179244,0.5,196.60730948089622,0.20275149226212746,0.28361679644804566,0.220112059640737,0.11281216336483314,493.21461896179244,693.2146189617924,893.2146189617924,443.21461896179244,weather,580.7584939757362,680.7584939757362,880.7584939757362,1080.7584939757362,630.7584939757362,23,157,True,0.0,0.0,0.0,0.0,28,"{""date"": ""2027-01-27"", ""location"": ""Toronto""}",weather
465.6963290181011,465.6963290181011,465.6963290181011,616.4240822545253,465.6963290181011,0.25,116.42408225452527,0.1767732878407988,0.391800232847803,0.36167917001269767,0.09695628451573675,565.6963290181011,765.6963290181011,965.6963290181011,515.6963290181011,weather,630.7659859885462,730.7659859885462,930.7659859885462,1130.7659859885462,680.7659859885462,25,158,True,0.0,0.0,0.0,0.0,29,"{""date"": ""2026-10-11"", ""location"": ""Mexico City""}",weather
498.259483021684,498.259483021684,521.4486591207484,721.4486591207484,498.259483021684,0.4444444444444444,221.44865912074843,0.16715155018508163,0.34676797430969736,0.27729345787233833,0.09119769296908353,598.259483021684,798.259483021684,998.259483021684,548.259483021684,web_search,406.56402200693265,506.56402200693265,706.5640220069326,906.5640220069326,498.259483021684,16,148,True,0.15327038453551406,0.11486924109896296,0.09185533678797976,0.09119769296908353,30,"{""query"": ""diffusion language model serving systems""}",web_search
498.1134270201437,498.1134270201437,521.3837453422861,721.3837453422861,498.1134270201437,0.4444444444444444,221.3837453422861,0.16719236767214746,0.3467297658567936,0.27725273920423144,0.09122199445437496,598.1134270201437,798.1134270201437,998.1134270201437,548.1134270201437,web_search,431.4798929844983,531.4798929844983,731.4798929844983,931.4798929844983,498.1134270201437,17,149,True,0.11140618321782181,0.0834888021924779,0.06675948066802295,0.09122199445437496,31,"{""query"": ""speculative tool execution AI agents""}",web_search
353.0484740040265,353.0484740040265,441.2193896016106,641.2193896016106,353.0484740040265,0.4,141.2193896016106,0.2207269326308585,0.32436961854245117,0.24832010238308688,0.12405455726772084,453.0484740040265,653.0484740040265,853.0484740040265,403.0484740040265,web_search,410.11077200528234,510.11077200528234,710.1107720052823,910.1107720052823,460.11077200528234,16,149,True,0.0,0.0,0.0,0.0,32,"{""query"": ""LLM serving scheduler tail latency""}",web_search
462.01926399953663,462.01926399953663,473.25722399982624,673.2572239998262,462.01926399953663,0.375,173.25722399982624,0.17792984405616824,0.37894322839571415,0.3001624300112243,0.09765257582192308,562.0192639995366,762.0192639995366,962.0192639995366,512.0192639995366,web_search,381.79827498970553,481.79827498970553,681.7982749897055,881.7982749897055,462.01926399953663,15,148,True,0.14273708064550833,0.10527422704353033,0.08338813162255942,0.09765257582192308,33,"{""query"": ""GPU memory admission control serving""}",web_search
498.5408940119669,498.5408940119669,498.5408940119669,666.1802980039889,498.5408940119669,0.3333333333333333,166.18029800398895,0.16707296193198898,0.3756852056665043,0.3328462539702403,0.09115090697122977,598.5408940119669,798.5408940119669,998.5408940119669,548.5408940119669,web_search,409.15315196616575,509.15315196616575,709.1531519661658,909.1531519661658,498.5408940119669,16,149,True,0.14934274824004584,0.11193884084847078,0.08951835881919311,0.09115090697122977,34,"{""query"": ""autoregressive speculative decoding systems""}",web_search
497.8622720227577,497.8622720227577,576.5901511237543,776.5901511237543,497.8622720227577,0.5555555555555556,276.59015112375425,0.16726260324416908,0.27733122452078046,0.22174615385594718,0.0912638131028724,597.8622720227577,797.8622720227577,997.8622720227577,547.8622720227577,web_search,383.1218550330959,497.8622720227577,683.1218550330959,883.1218550330959,497.8622720227577,15,147,True,0.16726260324416908,0.14380980403894694,0.11498622626254071,0.0912638131028724,35,"{""query"": ""diffusion model inference batching""}",web_search
462.8291230183095,462.8291230183095,473.56092113186605,673.560921131866,462.8291230183095,0.375,173.56092113186605,0.1776738194777936,0.3792044550447773,0.300435658800635,0.09749836301362873,562.8291230183095,762.8291230183095,962.8291230183095,512.8291230183095,web_search,356.94392095319927,462.8291230183095,656.9439209531993,856.9439209531993,462.8291230183095,14,147,True,0.1776738194777936,0.13880592503620073,0.10997299472327725,0.09749836301362873,36,"{""query"": ""Ray actor scheduling overhead""}",web_search
499.7678020154126,499.7678020154126,522.1190231179612,722.1190231179612,499.7678020154126,0.4444444444444444,222.11902311796115,0.1667311910775601,0.3471617364412236,0.2777132633574962,0.0909474869512243,599.7678020154126,799.7678020154126,999.7678020154126,549.7678020154126,web_search,431.77695298800245,531.7769529880024,731.7769529880024,931.7769529880024,499.7678020154126,17,150,True,0.11336195240714664,0.08501323616188775,0.06800664003216418,0.0909474869512243,37,"{""query"": ""GPU cache reuse language model serving""}",web_search
463.95986899733543,463.95986899733543,589.9749181233346,789.9749181233346,463.95986899733543,0.625,289.97491812333465,0.17731758144030718,0.22774095595145408,0.18048982791676954,0.09728386011449314,563.9598689973354,763.9598689973354,963.9598689973354,513.9598689973354,web_search,407.23989898106083,507.23989898106083,707.2398989810608,907.2398989810608,463.95986899733543,16,150,True,0.10057447902652554,0.07424469833830032,0.058840592684913304,0.09728386011449314,38,"{""query"": ""EuroSys papers LLM serving""}",web_search
609.0107550262474,609.0107550262474,609.0107550262474,804.5053775131237,609.0107550262474,0.5,304.5053775131237,0.14104158405368342,0.33002909849107076,0.27457387237504005,0.07587129590625358,709.0107550262474,909.0107550262474,1109.0107550262474,659.0107550262474,web_search,406.75090602599084,609.0107550262474,706.7509060259908,906.7509060259908,609.0107550262474,16,150,True,0.14104158405368342,0.22250545208831587,0.1823786181365478,0.07587129590625358,39,"{""query"": ""ATC papers inference serving systems""}",web_search
464.33932601939887,464.33932601939887,474.1272472572746,674.1272472572746,464.33932601939887,0.375,174.12724725727458,0.1771983545881092,0.37969010475166726,0.30094394258508783,0.09721208834440592,564.3393260193989,764.3393260193989,964.3393260193989,514.3393260193989,web_search,382.06778501626104,482.06778501626104,682.067785016261,882.067785016261,464.33932601939887,15,147,True,0.1457838169518418,0.10763745656212616,0.08531389188776362,0.09721208834440592,40,"{""query"": ""retrieval augmented generation latency""}",web_search
499.29790396708995,499.29790396708995,521.9101795409289,721.9101795409289,499.29790396708995,0.4444444444444444,221.91017954092885,0.1668619218222586,0.34703922411084187,0.27758261407831025,0.09102528817039805,599.29790396709,799.29790396709,999.29790396709,549.29790396709,web_search,382.3916860274039,499.29790396708995,682.3916860274039,882.3916860274039,499.29790396708995,15,148,True,0.1668619218222586,0.14626113412715705,0.11698835499962794,0.09102528817039805,41,"{""query"": ""tool calling agents speculative execution""}",web_search
499.1314199869521,499.1314199869521,521.8361866608676,721.8361866608676,499.1314199869521,0.4444444444444444,221.83618666086758,0.1669082886725884,0.34699578366047984,0.27753629580551653,0.09105288493815934,599.1314199869521,799.1314199869521,999.1314199869521,549.1314199869521,web_search,381.9437099737115,499.1314199869521,681.9437099737115,881.9437099737115,499.1314199869521,15,148,True,0.1669082886725884,0.1466438524156064,0.11728958540286018,0.09105288493815934,42,"{""query"": ""dynamic batching language model serving""}",web_search
500.29148103203624,500.29148103203624,577.9397116844646,777.9397116844646,500.29148103203624,0.5555555555555556,277.9397116844646,0.16658573902810928,0.27783848087553337,0.22228697691013372,0.09086093774562568,600.2914810320362,800.2914810320362,1000.2914810320362,550.2914810320362,web_search,406.63801197661087,506.63801197661087,706.6380119766109,906.6380119766109,500.29148103203624,16,149,True,0.15601332355144198,0.11702419840162757,0.09362617880020309,0.09086093774562568,43,"{""query"": ""continuous batching LLM inference""}",web_search
503.35817300947383,503.35817300947383,523.7147435597661,723.7147435597661,503.35817300947383,0.4444444444444444,223.71474355976613,0.165739032755971,0.3480930907843144,0.27870748150776986,0.09035738955127708,603.3581730094738,803.3581730094738,1003.3581730094738,553.3581730094738,web_search,409.7794459667057,509.7794459667057,709.7794459667057,909.7794459667057,503.35817300947383,16,148,True,0.1550964770660342,0.11648444017468731,0.09326552527308168,0.09035738955127708,44,"{""query"": ""diffusion LLM tool use""}",web_search
