ar_all_ready_fraction,ar_all_ready_step,ar_all_stable_fraction,ar_all_stable_step,ar_call_ready_spread,ar_call_stable_spread,ar_mean_call_ready_fraction,bias_strength,dllm_all_ready_fraction,dllm_all_ready_lead_fraction,dllm_all_ready_step,dllm_all_stable_fraction,dllm_all_stable_step,dllm_beats_ar_all_ready,dllm_call_ready_spread,dllm_call_stable_spread,dllm_mean_call_ready_fraction,final_all_ready,final_ready_count,generation_ms,num_calls,num_history_steps,oracle_action_position_count,prompt,prompt_format,request_index
0.9090909090909091,10,0.9090909090909091,10,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.8181818181818182,0.09090909090909083,9,0.8181818181818182,9,True,0.3636363636363637,0.3636363636363637,0.7090909090909091,True,5,1026.6126949572936,5,12,43,"Plan the Toronto trip: find flights from JFK to SEA on 2027-08-08, check weather in Seattle on 2027-08-08, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, fetch CRM contacts at company Dell with role manager in city Toronto, and check weather in Toronto on 2027-08-06.",action_list,11
1.0,10,1.0,10,0.8,0.8,0.6,0.0,0.9,0.09999999999999998,9,0.9,9,True,0.5,0.5,0.72,True,5,976.653564022854,5,11,41,"Set up the Singapore customer meeting: find flights from DFW to LAX on 2026-01-15, check weather in Singapore on 2026-01-13, check weather in Los Angeles on 2026-01-15, list research calendar events from 2026-01-13 to 2026-01-15 with keyword maintenance, and fetch CRM contacts at company HSBC with role partner in city Singapore.",action_list,12
1.0,8,1.0,8,0.625,0.625,0.675,0.0,1.0,0.0,8,1.0,8,False,0.5,0.5,0.8,True,5,864.8040979751386,5,9,46,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, check weather in Sydney on 2027-06-20, find flights from SFO to SYD on 2027-06-19, check weather in Seoul on 2027-06-22, and fetch CRM contacts at company Telefonica with role coordinator in city Sydney.",action_list,13
1.0,8,1.0,8,0.625,0.625,0.65,0.0,1.0,0.0,8,1.0,8,False,0.625,0.625,0.75,True,5,858.8858799776062,5,9,49,"Prepare the Zurich partner update: list research calendar events from 2026-11-03 to 2026-11-05 with keyword meeting, fetch CRM contacts at company SAP with role director in city Zurich, find flights from DFW to NRT on 2026-11-05, check weather in Zurich on 2026-11-03, and find flights from ORD to ZRH on 2026-11-02.",action_list,14
1.0,8,1.0,8,0.625,0.625,0.675,0.0,1.0,0.0,8,1.0,8,False,0.5,0.5,0.775,True,5,848.2904579723254,5,9,44,"Prepare for the Chicago visit: list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview, find flights from ATL to ORD on 2027-04-09, find flights from JFK to CDG on 2027-04-12, fetch CRM contacts at company Emirates with role analyst in city Chicago, and check weather in Chicago on 2027-04-10.",action_list,15
1.0,10,1.0,10,0.8,0.8,0.6,0.0,1.0,0.0,10,1.0,10,False,0.6,0.6,0.72,True,5,971.481574990321,5,11,39,"Plan the New York trip: check weather in Austin on 2026-09-19, find flights from SFO to JFK on 2026-09-16, find flights from DFW to AUS on 2026-09-19, check weather in New York on 2026-09-17, and fetch CRM contacts at company NVIDIA with role recruiter in city New York.",action_list,16
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6444444444444445,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.7555555555555555,True,5,931.6516269464046,5,10,45,"Set up the San Francisco customer meeting: fetch CRM contacts at company Stripe with role engineer in city San Francisco, list ops calendar events from 2027-02-24 to 2027-02-26 with keyword workshop, find flights from BOS to SFO on 2027-02-23, check weather in London on 2027-02-26, and find flights from JFK to LHR on 2027-02-26.",action_list,17
1.0,11,1.0,11,0.8181818181818181,0.8181818181818181,0.5818181818181818,0.0,1.0,0.0,11,1.0,11,False,0.5454545454545454,0.5454545454545454,0.7636363636363637,True,5,1044.722438964527,5,12,33,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, find flights from DFW to AMS on 2026-07-09, check weather in Amsterdam on 2026-07-09, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",action_list,18
1.0,8,1.0,8,0.625,0.625,0.675,0.0,1.0,0.0,8,1.0,8,False,0.5,0.5,0.775,True,5,857.5966179487295,5,9,45,"Prepare the Los Angeles partner update: list ops calendar events from 2027-12-14 to 2027-12-16 with keyword maintenance, check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, find flights from JFK to MAD on 2027-12-16, and fetch CRM contacts at company Airbus with role partner in city Los Angeles.",action_list,19
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.6181818181818182,0.0,1.0,0.0,11,1.0,11,False,0.7272727272727273,0.7272727272727273,0.6727272727272727,True,5,1022.2170209744945,5,12,48,"Prepare for the Seoul visit: find flights from SEA to ICN on 2026-05-20, fetch CRM contacts at company Sony with role coordinator in city Seoul, check weather in Rome on 2026-05-23, list research calendar events from 2026-05-21 to 2026-05-23 with keyword call, and find flights from DFW to FCO on 2026-05-23.",action_list,20
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.6545454545454545,0.0,1.0,0.0,11,1.0,11,False,0.5454545454545454,0.5454545454545454,0.8181818181818181,True,5,1051.1331650195643,5,12,47,"Plan the Tokyo trip: find flights from DFW to NRT on 2027-10-03, list ops calendar events from 2027-10-04 to 2027-10-06 with keyword meeting, find flights from JFK to BER on 2027-10-06, check weather in Tokyo on 2027-10-04, and fetch CRM contacts at company Dell with role director in city Tokyo.",action_list,21
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6,0.0,1.0,0.0,9,1.0,9,False,0.7777777777777778,0.7777777777777778,0.6666666666666666,True,5,900.589142984245,5,10,44,"Set up the Paris customer meeting: find flights from DFW to DXB on 2026-03-13, check weather in Dubai on 2026-03-13, fetch CRM contacts at company HSBC with role analyst in city Paris, list research calendar events from 2026-03-11 to 2026-03-13 with keyword interview, and find flights from IAD to CDG on 2026-03-10.",action_list,22
1.0,9,1.0,9,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.7777777777777778,True,5,910.8311099698767,5,10,49,"Organize the Austin project stop: list ops calendar events from 2027-08-18 to 2027-08-20 with keyword demo, find flights from SFO to AUS on 2027-08-17, check weather in Boston on 2027-08-20, find flights from JFK to BOS on 2027-08-20, and fetch CRM contacts at company Telefonica with role recruiter in city Austin.",action_list,23
1.0,14,1.0,14,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.0,1.0,0.0,14,1.0,14,False,0.5714285714285714,0.5714285714285714,0.7428571428571429,True,5,1214.3858979688957,5,15,45,"Prepare the London partner update: check weather in London on 2026-01-01, find flights from DFW to YYZ on 2026-01-03, check weather in Toronto on 2026-01-03, fetch CRM contacts at company SAP with role engineer in city London, and list research calendar events from 2026-01-01 to 2026-01-03 with keyword workshop.",action_list,24
1.0,10,1.0,10,0.8,0.8,0.6,0.0,1.0,0.0,10,1.0,10,False,0.6,0.6,0.76,True,5,991.861741989851,5,11,44,"Prepare for the Amsterdam visit: find flights from JFK to SIN on 2027-06-10, fetch CRM contacts at company Emirates with role manager in city Amsterdam, check weather in Amsterdam on 2027-06-08, find flights from ATL to AMS on 2027-06-07, and list ops calendar events from 2027-06-08 to 2027-06-10 with keyword review.",action_list,25
0.8181818181818182,9,0.8181818181818182,9,0.6363636363636365,0.6363636363636365,0.509090909090909,0.0,0.9090909090909091,-0.09090909090909083,10,0.9090909090909091,10,False,0.36363636363636365,0.36363636363636365,0.8,True,5,1061.8291879654862,5,12,41,"Plan the Madrid trip: check weather in Sydney on 2026-11-17, fetch CRM contacts at company NVIDIA with role partner in city Madrid, list research calendar events from 2026-11-15 to 2026-11-17 with keyword maintenance, find flights from DFW to SYD on 2026-11-17, and check weather in Madrid on 2026-11-15.",action_list,26
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.6181818181818182,0.0,0.9090909090909091,0.09090909090909094,10,0.9090909090909091,10,True,0.5454545454545454,0.5454545454545454,0.6727272727272727,True,5,1013.4227570379153,5,12,48,"Set up the Rome customer meeting: find flights from JFK to ZRH on 2027-04-24, check weather in Rome on 2027-04-22, list ops calendar events from 2027-04-22 to 2027-04-24 with keyword call, fetch CRM contacts at company Stripe with role coordinator in city Rome, and find flights from BOS to FCO on 2027-04-21.",action_list,27
1.0,11,1.0,11,0.8181818181818181,0.8181818181818181,0.6,0.0,1.0,0.0,11,1.0,11,False,0.4545454545454546,0.4545454545454546,0.8181818181818181,True,5,1052.9225320206024,5,12,48,"Organize the Berlin project stop: check weather in Berlin on 2026-09-05, list research calendar events from 2026-09-05 to 2026-09-07 with keyword meeting, fetch CRM contacts at company Toyota with role director in city Berlin, find flights from DFW to ORD on 2026-09-07, and find flights from MIA to BER on 2026-09-04.",action_list,28
1.0,10,1.0,10,0.8,0.8,0.64,0.0,1.0,0.0,10,1.0,10,False,0.6,0.6,0.78,True,5,996.7078869813122,5,11,34,"Prepare the Dubai partner update: check weather in Dubai on 2027-02-12, list ops calendar events from 2027-02-12 to 2027-02-14 with keyword interview, find flights from LAX to DXB on 2027-02-11, check weather in New York on 2027-02-14, and find flights from SFO to JFK on 2027-02-14.",action_list,29
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.7777777777777778,True,5,931.0007090098225,5,10,48,"Prepare for the Boston visit: find flights from DFW to SFO on 2026-07-21, list research calendar events from 2026-07-19 to 2026-07-21 with keyword demo, find flights from SEA to BOS on 2026-07-18, check weather in Boston on 2026-07-19, and fetch CRM contacts at company Sony with role recruiter in city Boston.",action_list,30
1.0,10,1.0,10,0.8,0.8,0.6,0.0,1.0,0.0,10,1.0,10,False,0.7,0.7,0.74,True,5,974.5436729863286,5,11,38,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-12-01, check weather in Seattle on 2027-12-04, check weather in Toronto on 2027-12-02, list ops calendar events from 2027-12-02 to 2027-12-04 with keyword workshop, and find flights from JFK to SEA on 2027-12-04.",action_list,31
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.6888888888888889,True,5,920.0996379950084,5,10,40,"Set up the Singapore customer meeting: fetch CRM contacts at company HSBC with role manager in city Singapore, check weather in Singapore on 2026-05-09, check weather in Los Angeles on 2026-05-11, find flights from IAD to SIN on 2026-05-08, and list research calendar events from 2026-05-09 to 2026-05-11 with keyword review.",action_list,32
1.0,10,1.0,10,0.8,0.8,0.62,0.0,0.9,0.09999999999999998,9,0.9,9,True,0.6000000000000001,0.6000000000000001,0.7,True,5,975.8374849916436,5,11,34,"Organize the Sydney project stop: find flights from SFO to SYD on 2027-10-15, check weather in Sydney on 2027-10-16, find flights from JFK to ICN on 2027-10-18, list ops calendar events from 2027-10-16 to 2027-10-18 with keyword maintenance, and check weather in Seoul on 2027-10-18.",action_list,33
1.0,10,1.0,10,0.8,0.8,0.62,0.0,1.0,0.0,10,1.0,10,False,0.7,0.7,0.76,True,5,992.7905239746906,5,11,46,"Prepare the Zurich partner update: check weather in Zurich on 2026-03-23, fetch CRM contacts at company SAP with role coordinator in city Zurich, find flights from DFW to NRT on 2026-03-25, list research calendar events from 2026-03-23 to 2026-03-25 with keyword call, and check weather in Tokyo on 2026-03-25.",action_list,34
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6222222222222222,0.0,1.0,0.0,9,1.0,9,False,0.7777777777777778,0.7777777777777778,0.6666666666666666,True,5,911.3599670235999,5,10,48,"Prepare for the Chicago visit: find flights from ATL to ORD on 2027-08-05, fetch CRM contacts at company Emirates with role director in city Chicago, find flights from JFK to CDG on 2027-08-08, check weather in Paris on 2027-08-08, and list ops calendar events from 2027-08-06 to 2027-08-08 with keyword meeting.",action_list,35
1.0,10,1.0,10,0.8,0.8,0.6,0.0,0.9,0.09999999999999998,9,0.9,9,True,0.6000000000000001,0.6000000000000001,0.7,True,5,972.952691023238,5,11,44,"Plan the New York trip: find flights from SFO to JFK on 2026-01-12, check weather in Austin on 2026-01-15, find flights from DFW to AUS on 2026-01-15, list research calendar events from 2026-01-13 to 2026-01-15 with keyword interview, and fetch CRM contacts at company NVIDIA with role analyst in city New York.",action_list,36
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6444444444444445,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.7555555555555555,True,5,934.3646459747106,5,10,45,"Set up the San Francisco customer meeting: fetch CRM contacts at company Stripe with role recruiter in city San Francisco, list ops calendar events from 2027-06-20 to 2027-06-22 with keyword demo, find flights from JFK to LHR on 2027-06-22, check weather in London on 2027-06-22, and find flights from BOS to SFO on 2027-06-19.",action_list,37
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6222222222222222,0.0,1.0,0.0,9,1.0,9,False,0.5555555555555556,0.5555555555555556,0.7777777777777778,True,5,930.9027949930169,5,10,43,"Organize the Seattle project stop: check weather in Seattle on 2026-11-03, find flights from MIA to SEA on 2026-11-02, check weather in Amsterdam on 2026-11-05, find flights from DFW to AMS on 2026-11-05, and fetch CRM contacts at company Toyota with role engineer in city Seattle.",action_list,38
0.8181818181818182,9,0.8181818181818182,9,0.6363636363636365,0.6363636363636365,0.4727272727272727,0.0,1.0,-0.18181818181818177,11,1.0,11,False,0.4545454545454546,0.4545454545454546,0.7090909090909091,True,5,1037.5703329918906,5,12,34,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-04-10, check weather in Madrid on 2027-04-12, find flights from JFK to LAX on 2027-04-09, list ops calendar events from 2027-04-10 to 2027-04-12 with keyword review, and find flights from JFK to MAD on 2027-04-12.",action_list,39
1.0,12,1.0,12,0.8333333333333334,0.8333333333333334,0.55,0.0,1.0,0.0,12,1.0,12,False,0.5,0.5,0.7333333333333333,True,5,1095.9157890174538,5,13,41,"Prepare for the Seoul visit: check weather in Seoul on 2026-09-17, find flights from DFW to FCO on 2026-09-19, check weather in Rome on 2026-09-19, fetch CRM contacts at company Sony with role partner in city Seoul, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword maintenance.",action_list,40
1.0,13,1.0,13,0.7692307692307692,0.7692307692307692,0.6153846153846154,0.0,1.0,0.0,13,1.0,13,False,0.5384615384615384,0.5384615384615384,0.8153846153846154,True,5,1174.7118139755912,5,14,44,"Plan the Tokyo trip: check weather in Tokyo on 2027-02-24, list ops calendar events from 2027-02-24 to 2027-02-26 with keyword call, find flights from JFK to BER on 2027-02-26, check weather in Berlin on 2027-02-26, and fetch CRM contacts at company Dell with role coordinator in city Tokyo.",action_list,41
1.0,9,1.0,9,0.6666666666666667,0.6666666666666667,0.6888888888888889,0.0,0.8888888888888888,0.11111111111111116,8,0.8888888888888888,8,True,0.5555555555555556,0.5555555555555556,0.6888888888888889,True,5,900.6832710001618,5,10,48,"Set up the Paris customer meeting: list research calendar events from 2026-07-07 to 2026-07-09 with keyword meeting, fetch CRM contacts at company HSBC with role director in city Paris, find flights from IAD to CDG on 2026-07-06, find flights from DFW to DXB on 2026-07-09, and check weather in Paris on 2026-07-07.",action_list,42
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.6181818181818182,0.0,0.9090909090909091,0.09090909090909094,10,0.9090909090909091,10,True,0.5454545454545454,0.5454545454545454,0.6727272727272727,True,5,1024.6218389947899,5,12,42,"Organize the Austin project stop: find flights from JFK to BOS on 2027-12-16, check weather in Boston on 2027-12-16, fetch CRM contacts at company Telefonica with role analyst in city Austin, check weather in Austin on 2027-12-14, and find flights from SFO to AUS on 2027-12-13.",action_list,43
1.0,8,1.0,8,0.75,0.75,0.65,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.65,True,5,847.767909988761,5,9,42,"Prepare the London partner update: fetch CRM contacts at company SAP with role recruiter in city London, find flights from ORD to LHR on 2026-05-20, check weather in London on 2026-05-21, find flights from DFW to YYZ on 2026-05-23, and check weather in Toronto on 2026-05-23.",action_list,44
0.8461538461538461,11,0.8461538461538461,11,0.5384615384615384,0.5384615384615384,0.5538461538461539,0.0,0.9230769230769231,-0.07692307692307698,12,0.9230769230769231,12,False,0.6153846153846154,0.6153846153846154,0.5846153846153846,True,5,1092.8503189934418,5,14,45,"Prepare for the Amsterdam visit: list ops calendar events from 2027-10-04 to 2027-10-06 with keyword workshop, fetch CRM contacts at company Emirates with role engineer in city Amsterdam, check weather in Singapore on 2027-10-06, find flights from ATL to AMS on 2027-10-03, and check weather in Amsterdam on 2027-10-04.",action_list,45
1.0,10,1.0,10,0.8,0.8,0.5800000000000001,0.0,1.0,0.0,10,1.0,10,False,0.7,0.7,0.74,True,5,997.1986379823647,5,11,33,"Plan the Madrid trip: find flights from DFW to SYD on 2026-03-13, check weather in Madrid on 2026-03-11, check weather in Sydney on 2026-03-13, find flights from JFK to MAD on 2026-03-10, and list research calendar events from 2026-03-11 to 2026-03-13 with keyword review.",action_list,46
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6222222222222222,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.6888888888888889,True,5,912.2894000029191,5,10,37,"Set up the Rome customer meeting: check weather in Rome on 2027-08-18, find flights from BOS to FCO on 2027-08-17, check weather in Zurich on 2027-08-20, find flights from JFK to ZRH on 2027-08-20, and fetch CRM contacts at company Stripe with role partner in city Rome.",action_list,47
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.6181818181818182,0.0,1.0,0.0,11,1.0,11,False,0.6363636363636364,0.6363636363636364,0.7454545454545455,True,5,1036.580246000085,5,12,48,"Organize the Berlin project stop: find flights from MIA to BER on 2026-01-01, fetch CRM contacts at company Toyota with role coordinator in city Berlin, find flights from DFW to ORD on 2026-01-03, check weather in Chicago on 2026-01-03, and list research calendar events from 2026-01-01 to 2026-01-03 with keyword call.",action_list,48
1.0,10,1.0,10,0.7,0.7,0.64,0.0,1.0,0.0,10,1.0,10,False,0.5,0.5,0.78,True,5,994.7955669485964,5,11,46,"Prepare the Dubai partner update: find flights from LAX to DXB on 2027-06-07, check weather in Dubai on 2027-06-08, fetch CRM contacts at company Airbus with role director in city Dubai, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword meeting, and check weather in New York on 2027-06-10.",action_list,49
1.0,13,1.0,13,0.8461538461538461,0.8461538461538461,0.5538461538461539,0.0,1.0,0.0,13,1.0,13,False,0.46153846153846156,0.46153846153846156,0.7846153846153846,True,5,1168.4325049864128,5,14,46,"Prepare for the Boston visit: check weather in Boston on 2026-11-15, check weather in San Francisco on 2026-11-17, find flights from DFW to SFO on 2026-11-17, fetch CRM contacts at company Sony with role analyst in city Boston, and list research calendar events from 2026-11-15 to 2026-11-17 with keyword interview.",action_list,50
1.0,18,1.0,18,0.7777777777777778,0.7777777777777778,0.6,0.0,0.8888888888888888,0.11111111111111116,16,0.8888888888888888,16,True,0.6666666666666666,0.6666666666666666,0.5333333333333333,True,5,1333.621543017216,5,19,42,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-04-21, fetch CRM contacts at company Dell with role recruiter in city Toronto, check weather in Seattle on 2027-04-24, find flights from JFK to SEA on 2027-04-24, and check weather in Toronto on 2027-04-22.",action_list,51
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6444444444444444,0.0,0.8888888888888888,0.11111111111111116,8,0.8888888888888888,8,True,0.5555555555555556,0.5555555555555556,0.6666666666666666,True,5,912.8484359825961,5,10,38,"Set up the Singapore customer meeting: fetch CRM contacts at company HSBC with role engineer in city Singapore, check weather in Singapore on 2026-09-05, find flights from IAD to SIN on 2026-09-04, find flights from DFW to LAX on 2026-09-07, and check weather in Los Angeles on 2026-09-07.",action_list,52
1.0,9,1.0,9,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.0,1.0,0.0,9,1.0,9,False,0.6666666666666667,0.6666666666666667,0.7777777777777778,True,5,935.3898100089282,5,10,43,"Organize the Sydney project stop: fetch CRM contacts at company Telefonica with role manager in city Sydney, list ops calendar events from 2027-02-12 to 2027-02-14 with keyword review, find flights from JFK to ICN on 2027-02-14, find flights from SFO to SYD on 2027-02-11, and check weather in Seoul on 2027-02-14.",action_list,53
1.0,11,1.0,11,0.7272727272727273,0.7272727272727273,0.5818181818181818,0.0,1.0,0.0,11,1.0,11,False,0.5454545454545454,0.5454545454545454,0.7818181818181819,True,5,1055.4732579621486,5,12,46,"Prepare the Zurich partner update: find flights from DFW to NRT on 2026-07-21, check weather in Tokyo on 2026-07-21, fetch CRM contacts at company SAP with role partner in city Zurich, check weather in Zurich on 2026-07-19, and list research calendar events from 2026-07-19 to 2026-07-21 with keyword maintenance.",action_list,54
1.0,10,1.0,10,0.7,0.7,0.64,0.0,1.0,0.0,10,1.0,10,False,0.7,0.7,0.72,True,5,955.2907869801857,5,11,48,"Prepare for the Chicago visit: list ops calendar events from 2027-12-02 to 2027-12-04 with keyword call, find flights from ATL to ORD on 2027-12-01, check weather in Chicago on 2027-12-02, find flights from JFK to CDG on 2027-12-04, and fetch CRM contacts at company Emirates with role coordinator in city Chicago.",action_list,55
1.0,10,1.0,10,0.8,0.8,0.62,0.0,1.0,0.0,10,1.0,10,False,0.6,0.6,0.74,True,5,977.174567990005,5,11,49,"Plan the New York trip: find flights from DFW to AUS on 2026-05-11, list research calendar events from 2026-05-09 to 2026-05-11 with keyword meeting, check weather in New York on 2026-05-09, fetch CRM contacts at company NVIDIA with role director in city New York, and find flights from SFO to JFK on 2026-05-08.",action_list,56
1.0,12,1.0,12,0.8333333333333334,0.8333333333333334,0.5666666666666667,0.0,0.9166666666666666,0.08333333333333337,11,0.9166666666666666,11,True,0.49999999999999994,0.49999999999999994,0.7333333333333334,True,5,1101.506231003441,5,13,34,"Set up the San Francisco customer meeting: check weather in London on 2027-10-18, find flights from JFK to LHR on 2027-10-18, find flights from BOS to SFO on 2027-10-15, check weather in San Francisco on 2027-10-16, and list ops calendar events from 2027-10-16 to 2027-10-18 with keyword interview.",action_list,57
