ar_all_ready_fraction,ar_all_ready_step,ar_all_stable_fraction,ar_all_stable_step,ar_call_ready_spread,ar_call_stable_spread,ar_mean_call_ready_fraction,bias_strength,dllm_all_ready_fraction,dllm_all_ready_lead_fraction,dllm_all_ready_step,dllm_all_stable_fraction,dllm_all_stable_step,dllm_beats_ar_all_ready,dllm_call_ready_spread,dllm_call_stable_spread,dllm_mean_call_ready_fraction,final_all_ready,final_ready_count,generation_ms,num_calls,num_history_steps,oracle_action_position_count,prompt,prompt_format,request_index
1.0,6,1.0,6,0.5,0.5,0.7222222222222222,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.33333333333333337,0.33333333333333337,0.6666666666666666,True,3,608.5878319572657,3,7,25,"Prepare for the Boston visit: list research calendar events from 2026-03-23 to 2026-03-25 with keyword workshop, find flights from DFW to SFO on 2026-03-25, and find flights from SEA to BOS on 2026-03-22.",action_list,10
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.75,0.25,6,0.75,6,True,0.375,0.375,0.5833333333333334,True,3,715.060735004954,3,9,24,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-08-05, list ops calendar events from 2027-08-06 to 2027-08-08 with keyword review, and check weather in Toronto on 2027-08-06.",action_list,11
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.16666666666666663,0.16666666666666663,0.611111111111111,True,3,604.0063839755021,3,7,23,"Set up the Singapore customer meeting: check weather in Singapore on 2026-01-13, fetch CRM contacts at company HSBC with role partner in city Singapore, and find flights from DFW to LAX on 2026-01-15.",action_list,12
1.0,6,1.0,6,0.5,0.5,0.7777777777777778,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.5,0.5,0.6111111111111112,True,3,608.9167739846744,3,7,22,"Organize the Sydney project stop: list ops calendar events from 2027-06-20 to 2027-06-22 with keyword call, find flights from JFK to ICN on 2027-06-22, and check weather in Seoul on 2027-06-22.",action_list,13
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.3333333333333333,0.3333333333333333,0.5555555555555556,True,3,603.7751869880594,3,7,28,"Prepare the Zurich partner update: check weather in Zurich on 2026-11-03, fetch CRM contacts at company SAP with role director in city Zurich, and find flights from DFW to NRT on 2026-11-05.",action_list,14
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.5,0.5,0.6111111111111112,True,3,613.9244890073314,3,7,28,"Prepare for the Chicago visit: fetch CRM contacts at company Emirates with role analyst in city Chicago, check weather in Chicago on 2027-04-10, and list ops calendar events from 2027-04-10 to 2027-04-12 with keyword interview.",action_list,15
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,675.4867979907431,3,8,21,"Plan the New York trip: find flights from DFW to AUS on 2026-09-19, check weather in Austin on 2026-09-19, and list research calendar events from 2026-09-17 to 2026-09-19 with keyword demo.",action_list,16
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.0,0.7142857142857143,0.2857142857142857,5,0.7142857142857143,5,True,0.28571428571428575,0.28571428571428575,0.6190476190476191,True,3,667.257872002665,3,8,16,"Set up the San Francisco customer meeting: check weather in London on 2027-02-26, find flights from BOS to SFO on 2027-02-23, and check weather in San Francisco on 2027-02-24.",action_list,17
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.5714285714285714,0.5714285714285714,0.6190476190476191,True,3,675.6806530174799,3,8,21,"Organize the Seattle project stop: check weather in Seattle on 2026-07-07, find flights from MIA to SEA on 2026-07-06, and list research calendar events from 2026-07-07 to 2026-07-09 with keyword review.",action_list,18
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.5714285714285714,0.5714285714285714,0.6190476190476191,True,3,667.9275759961456,3,8,19,"Prepare the Los Angeles partner update: check weather in Los Angeles on 2027-12-14, find flights from JFK to LAX on 2027-12-13, and find flights from JFK to MAD on 2027-12-16.",action_list,19
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,676.342983962968,3,8,33,"Prepare for the Seoul visit: fetch CRM contacts at company Sony with role coordinator in city Seoul, list research calendar events from 2026-05-21 to 2026-05-23 with keyword call, and find flights from DFW to FCO on 2026-05-23.",action_list,20
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.625,True,3,726.8395709688775,3,9,24,"Plan the Tokyo trip: find flights from JFK to BER on 2027-10-06, list ops calendar events from 2027-10-04 to 2027-10-06 with keyword meeting, and find flights from DFW to NRT on 2027-10-03.",action_list,21
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.2857142857142857,0.2857142857142857,0.7142857142857143,True,3,671.9457120052539,3,8,25,"Set up the Paris customer meeting: list research calendar events from 2026-03-11 to 2026-03-13 with keyword interview, find flights from DFW to DXB on 2026-03-13, and find flights from IAD to CDG on 2026-03-10.",action_list,22
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.75,0.25,6,0.75,6,True,0.375,0.375,0.5833333333333334,True,3,716.2046420271508,3,9,21,"Organize the Austin project stop: find flights from JFK to BOS on 2027-08-20, list ops calendar events from 2027-08-18 to 2027-08-20 with keyword demo, and check weather in Austin on 2027-08-18.",action_list,23
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.16666666666666663,0.16666666666666663,0.611111111111111,True,3,609.7199309733696,3,7,21,"Prepare the London partner update: check weather in Toronto on 2026-01-03, find flights from ORD to LHR on 2026-01-01, and find flights from DFW to YYZ on 2026-01-03.",action_list,24
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.75,0.25,6,0.75,6,True,0.5,0.5,0.5416666666666666,True,3,711.9655589922331,3,9,24,"Prepare for the Amsterdam visit: find flights from ATL to AMS on 2027-06-07, fetch CRM contacts at company Emirates with role manager in city Amsterdam, and check weather in Singapore on 2027-06-10.",action_list,25
1.0,6,1.0,6,0.5,0.5,0.7222222222222222,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.33333333333333337,0.33333333333333337,0.6666666666666666,True,3,607.7249039663002,3,7,22,"Plan the Madrid trip: list research calendar events from 2026-11-15 to 2026-11-17 with keyword maintenance, check weather in Sydney on 2026-11-17, and find flights from JFK to MAD on 2026-11-14.",action_list,26
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7619047619047619,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,677.0387880387716,3,8,21,"Set up the Rome customer meeting: find flights from JFK to ZRH on 2027-04-24, list ops calendar events from 2027-04-22 to 2027-04-24 with keyword call, and check weather in Rome on 2027-04-22.",action_list,27
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,677.236020041164,3,8,21,"Organize the Berlin project stop: find flights from MIA to BER on 2026-09-04, check weather in Berlin on 2026-09-05, and list research calendar events from 2026-09-05 to 2026-09-07 with keyword meeting.",action_list,28
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.7222222222222222,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.16666666666666663,0.16666666666666663,0.611111111111111,True,3,614.4086120184511,3,7,28,"Prepare the Dubai partner update: fetch CRM contacts at company Airbus with role analyst in city Dubai, list ops calendar events from 2027-02-12 to 2027-02-14 with keyword interview, and check weather in Dubai on 2027-02-12.",action_list,29
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,678.9209209964611,3,8,22,"Prepare for the Boston visit: find flights from SEA to BOS on 2026-07-18, check weather in San Francisco on 2026-07-21, and list research calendar events from 2026-07-19 to 2026-07-21 with keyword demo.",action_list,30
1.0,9,1.0,9,0.5555555555555556,0.5555555555555556,0.7407407407407407,0.0,0.7777777777777778,0.2222222222222222,7,0.7777777777777778,7,True,0.4444444444444445,0.4444444444444445,0.5925925925925926,True,3,771.9553580391221,3,10,26,"Plan the Toronto trip: find flights from DFW to YYZ on 2027-12-01, fetch CRM contacts at company Dell with role engineer in city Toronto, and check weather in Seattle on 2027-12-04.",action_list,31
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,5,0.7142857142857143,5,True,0.28571428571428575,0.28571428571428575,0.6190476190476191,True,3,667.5900080008432,3,8,26,"Set up the Singapore customer meeting: find flights from DFW to LAX on 2026-05-11, fetch CRM contacts at company HSBC with role manager in city Singapore, and find flights from IAD to SIN on 2026-05-08.",action_list,32
1.0,6,1.0,6,0.5,0.5,0.7777777777777778,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.33333333333333337,0.33333333333333337,0.6666666666666666,True,3,610.2244629873894,3,7,23,"Organize the Sydney project stop: list ops calendar events from 2027-10-16 to 2027-10-18 with keyword maintenance, find flights from SFO to SYD on 2027-10-15, and check weather in Seoul on 2027-10-18.",action_list,33
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,677.8119769878685,3,8,24,"Prepare the Zurich partner update: find flights from DFW to NRT on 2026-03-25, check weather in Tokyo on 2026-03-25, and list research calendar events from 2026-03-23 to 2026-03-25 with keyword call.",action_list,34
1.0,9,1.0,9,0.5555555555555556,0.5555555555555556,0.7037037037037037,0.0,0.7777777777777778,0.2222222222222222,7,0.7777777777777778,7,True,0.4444444444444445,0.4444444444444445,0.5925925925925926,True,3,774.0776650025509,3,10,27,"Prepare for the Chicago visit: find flights from JFK to CDG on 2027-08-08, check weather in Paris on 2027-08-08, and fetch CRM contacts at company Emirates with role director in city Chicago.",action_list,35
1.0,8,1.0,8,0.75,0.75,0.625,0.0,0.875,0.125,7,0.875,7,True,0.375,0.375,0.7083333333333334,True,3,732.4671759852208,3,9,28,"Plan the New York trip: check weather in Austin on 2026-01-15, fetch CRM contacts at company NVIDIA with role analyst in city New York, and list research calendar events from 2026-01-13 to 2026-01-15 with keyword interview.",action_list,36
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,671.2481850408949,3,8,29,"Set up the San Francisco customer meeting: find flights from BOS to SFO on 2027-06-19, find flights from JFK to LHR on 2027-06-22, and fetch CRM contacts at company Stripe with role recruiter in city San Francisco.",action_list,37
1.0,9,1.0,9,0.6666666666666667,0.6666666666666667,0.7037037037037037,0.0,0.7777777777777778,0.2222222222222222,7,0.7777777777777778,7,True,0.4444444444444445,0.4444444444444445,0.6296296296296297,True,3,786.0987309832126,3,10,16,"Organize the Seattle project stop: check weather in Seattle on 2026-11-03, find flights from DFW to AMS on 2026-11-05, and check weather in Amsterdam on 2026-11-05.",action_list,38
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,669.2456740420312,3,8,27,"Prepare the Los Angeles partner update: find flights from JFK to LAX on 2027-04-09, find flights from JFK to MAD on 2027-04-12, and fetch CRM contacts at company Airbus with role manager in city Los Angeles.",action_list,39
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.3333333333333333,0.3333333333333333,0.5555555555555556,True,3,551.5548060066067,3,7,21,"Prepare for the Seoul visit: check weather in Rome on 2026-09-19, check weather in Seoul on 2026-09-17, and fetch CRM contacts at company Sony with role partner in city Seoul.",action_list,40
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.3333333333333333,0.3333333333333333,0.5555555555555556,True,3,605.3460430121049,3,7,26,"Plan the Tokyo trip: fetch CRM contacts at company Dell with role coordinator in city Tokyo, check weather in Berlin on 2027-02-26, and find flights from JFK to BER on 2027-02-26.",action_list,41
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.7222222222222222,0.0,0.6666666666666666,0.33333333333333337,4,0.6666666666666666,4,True,0.16666666666666663,0.16666666666666663,0.611111111111111,True,3,617.3439749982208,3,7,18,"Set up the Paris customer meeting: check weather in Dubai on 2026-07-09, list research calendar events from 2026-07-07 to 2026-07-09 with keyword meeting, and check weather in Paris on 2026-07-07.",action_list,42
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,678.1127949943766,3,8,22,"Organize the Austin project stop: find flights from JFK to BOS on 2027-12-16, check weather in Austin on 2027-12-14, and list ops calendar events from 2027-12-14 to 2027-12-16 with keyword interview.",action_list,43
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7619047619047619,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,679.1744400397874,3,8,21,"Prepare the London partner update: find flights from DFW to YYZ on 2026-05-23, list research calendar events from 2026-05-21 to 2026-05-23 with keyword demo, and check weather in London on 2026-05-21.",action_list,44
1.0,6,1.0,6,0.5,0.5,0.7777777777777778,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.33333333333333337,0.33333333333333337,0.6666666666666666,True,3,607.7687770011835,3,7,32,"Prepare for the Amsterdam visit: list ops calendar events from 2027-10-04 to 2027-10-06 with keyword workshop, fetch CRM contacts at company Emirates with role engineer in city Amsterdam, and find flights from ATL to AMS on 2027-10-03.",action_list,45
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,673.7905649933964,3,8,27,"Plan the Madrid trip: fetch CRM contacts at company NVIDIA with role manager in city Madrid, check weather in Madrid on 2026-03-11, and list research calendar events from 2026-03-11 to 2026-03-13 with keyword review.",action_list,46
1.0,9,1.0,9,0.6666666666666667,0.6666666666666667,0.7037037037037037,0.0,0.7777777777777778,0.2222222222222222,7,0.7777777777777778,7,True,0.4444444444444445,0.4444444444444445,0.5925925925925926,True,3,776.2550960178487,3,10,16,"Set up the Rome customer meeting: check weather in Zurich on 2027-08-20, find flights from BOS to FCO on 2027-08-17, and check weather in Rome on 2027-08-18.",action_list,47
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.42857142857142855,0.42857142857142855,0.6666666666666666,True,3,682.7913079760037,3,8,24,"Organize the Berlin project stop: find flights from DFW to ORD on 2026-01-03, list research calendar events from 2026-01-01 to 2026-01-03 with keyword call, and find flights from MIA to BER on 2026-01-01.",action_list,48
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.625,True,3,732.8738229698502,3,9,24,"Prepare the Dubai partner update: find flights from LAX to DXB on 2027-06-07, list ops calendar events from 2027-06-08 to 2027-06-10 with keyword meeting, and find flights from SFO to JFK on 2027-06-10.",action_list,49
1.0,9,1.0,9,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.7777777777777778,0.2222222222222222,7,0.7777777777777778,7,True,0.4444444444444445,0.4444444444444445,0.5925925925925926,True,3,776.0522430180572,3,10,19,"Prepare for the Boston visit: check weather in San Francisco on 2026-11-17, find flights from DFW to SFO on 2026-11-17, and check weather in Boston on 2026-11-15.",action_list,50
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.875,0.125,7,0.875,7,True,0.375,0.375,0.7083333333333334,True,3,733.4931220393628,3,9,30,"Plan the Toronto trip: check weather in Seattle on 2027-04-24, list ops calendar events from 2027-04-22 to 2027-04-24 with keyword demo, and fetch CRM contacts at company Dell with role recruiter in city Toronto.",action_list,51
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.33333333333333337,0.33333333333333337,0.6666666666666666,True,3,620.0738989864476,3,7,22,"Set up the Singapore customer meeting: check weather in Singapore on 2026-09-05, find flights from DFW to LAX on 2026-09-07, and list research calendar events from 2026-09-05 to 2026-09-07 with keyword workshop.",action_list,52
1.0,6,1.0,6,0.5,0.5,0.7777777777777778,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.5,0.5,0.6111111111111112,True,3,610.0827350164764,3,7,21,"Organize the Sydney project stop: list ops calendar events from 2027-02-12 to 2027-02-14 with keyword review, find flights from SFO to SYD on 2027-02-11, and check weather in Sydney on 2027-02-12.",action_list,53
1.0,8,1.0,8,0.5,0.5,0.75,0.0,0.625,0.375,5,0.625,5,True,0.25,0.25,0.5416666666666666,True,3,718.027945025824,3,9,19,"Prepare the Zurich partner update: find flights from ORD to ZRH on 2026-07-18, check weather in Tokyo on 2026-07-21, and check weather in Zurich on 2026-07-19.",action_list,54
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.0,0.5714285714285714,0.4285714285714286,4,0.5714285714285714,4,True,0.2857142857142857,0.2857142857142857,0.47619047619047616,True,3,657.2870769887231,3,8,27,"Prepare for the Chicago visit: check weather in Chicago on 2027-12-02, fetch CRM contacts at company Emirates with role coordinator in city Chicago, and find flights from JFK to CDG on 2027-12-04.",action_list,55
0.875,7,0.875,7,0.5,0.5,0.6666666666666666,0.0,0.75,0.125,6,0.75,6,True,0.375,0.375,0.625,True,3,730.0026629818603,3,9,18,"Plan the New York trip: check weather in Austin on 2026-05-11, find flights from SFO to JFK on 2026-05-08, and find flights from DFW to AUS on 2026-05-11.",action_list,56
1.0,10,1.0,10,0.6,0.6,0.7,0.0,0.9,0.09999999999999998,9,0.9,9,True,0.6000000000000001,0.6000000000000001,0.6333333333333333,True,3,837.6612900174223,3,11,28,"Set up the San Francisco customer meeting: find flights from JFK to LHR on 2027-10-18, fetch CRM contacts at company Stripe with role analyst in city San Francisco, and find flights from BOS to SFO on 2027-10-15.",action_list,57
1.0,8,1.0,8,0.5,0.5,0.75,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.6666666666666666,True,3,715.7743400312029,3,9,32,"Organize the Seattle project stop: list research calendar events from 2026-03-23 to 2026-03-25 with keyword demo, check weather in Amsterdam on 2026-03-25, and fetch CRM contacts at company Toyota with role recruiter in city Seattle.",action_list,58
0.6666666666666666,4,0.6666666666666666,4,0.16666666666666663,0.16666666666666663,0.611111111111111,0.0,0.6666666666666666,0.0,4,0.6666666666666666,4,False,0.3333333333333333,0.3333333333333333,0.5555555555555556,True,3,611.3319639698602,3,7,19,"Prepare the Los Angeles partner update: find flights from JFK to LAX on 2027-08-05, check weather in Madrid on 2027-08-08, and find flights from JFK to MAD on 2027-08-08.",action_list,59
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.625,True,3,728.4779439796694,3,9,29,"Prepare for the Seoul visit: find flights from DFW to FCO on 2026-01-15, list research calendar events from 2026-01-13 to 2026-01-15 with keyword review, and fetch CRM contacts at company Sony with role manager in city Seoul.",action_list,60
1.0,8,1.0,8,0.625,0.625,0.7083333333333334,0.0,0.875,0.125,7,0.875,7,True,0.5,0.5,0.625,True,3,727.2670979727991,3,9,32,"Plan the Tokyo trip: find flights from JFK to BER on 2027-06-22, list ops calendar events from 2027-06-20 to 2027-06-22 with keyword maintenance, and fetch CRM contacts at company Dell with role partner in city Tokyo.",action_list,61
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,5,0.7142857142857143,5,True,0.28571428571428575,0.28571428571428575,0.6190476190476191,True,3,611.1732550198212,3,8,24,"Set up the Paris customer meeting: check weather in Dubai on 2026-11-05, fetch CRM contacts at company HSBC with role coordinator in city Paris, and check weather in Paris on 2026-11-03.",action_list,62
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7619047619047619,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.2857142857142857,0.2857142857142857,0.7142857142857143,True,3,672.2184869577177,3,8,18,"Organize the Austin project stop: find flights from SFO to AUS on 2027-04-09, find flights from JFK to BOS on 2027-04-12, and check weather in Austin on 2027-04-10.",action_list,63
1.0,8,1.0,8,0.5,0.5,0.7083333333333334,0.0,0.75,0.25,6,0.75,6,True,0.25,0.25,0.625,True,3,708.3583979983814,3,9,22,"Prepare the London partner update: list research calendar events from 2026-09-17 to 2026-09-19 with keyword interview, check weather in London on 2026-09-17, and find flights from ORD to LHR on 2026-09-16.",action_list,64
1.0,7,1.0,7,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,5,0.7142857142857143,5,True,0.4285714285714286,0.4285714285714286,0.5714285714285714,True,3,669.1959400195628,3,8,16,"Prepare for the Amsterdam visit: check weather in Singapore on 2027-02-26, find flights from ATL to AMS on 2027-02-23, and check weather in Amsterdam on 2027-02-24.",action_list,65
1.0,7,1.0,7,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.0,0.8571428571428571,0.1428571428571429,6,0.8571428571428571,6,True,0.5714285714285714,0.5714285714285714,0.6190476190476191,True,3,672.0019889762625,3,8,19,"Plan the Madrid trip: check weather in Madrid on 2026-07-07, find flights from DFW to SYD on 2026-07-09, and find flights from JFK to MAD on 2026-07-06.",action_list,66
1.0,6,1.0,6,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666663,5,0.8333333333333334,5,True,0.5,0.5,0.6111111111111112,True,3,619.7733519948088,3,7,21,"Set up the Rome customer meeting: check weather in Rome on 2027-12-14, find flights from JFK to ZRH on 2027-12-16, and list ops calendar events from 2027-12-14 to 2027-12-16 with keyword review.",action_list,67
